ticker,merkmal,ziel,n_mit_bis2022,n_ohne_bis2022,q_mit_bis2022,q_ohne_bis2022,diff_bis2022,n_mit_ab2023,n_ohne_ab2023,q_mit_ab2023,q_ohne_ab2023,diff_ab2023
LIN,kein_neues_tief,haelt2,146,138,54.8,38.4,16.4,146,149,62.3,48.3,14.0
LIN,ueber_ema200,gut_a,181,46,20.4,34.8,-14.4,266,29,28.9,44.8,-15.9
LIN,ueber_ema200,gut_b,181,46,16.6,30.4,-13.8,266,29,25.6,48.3,-22.7
LIN,ueber_ema200,haelt2,181,46,44.2,47.8,-3.6,266,29,55.3,55.2,0.1
LIN,tief_ab_2,gut_a,118,166,21.2,28.9,-7.7,115,180,32.2,29.4,2.8
LIN,tief_ab_2,gut_b,118,166,17.8,27.1,-9.3,115,180,33.0,24.4,8.6
LIN,tief_ab_2,haelt2,118,166,48.3,45.8,2.5,115,180,56.5,54.4,2.1
LLY,reif,gut_a,122,105,24.6,32.4,-7.8,123,113,23.6,30.1,-6.5
LLY,reif,gut_b,122,105,25.4,27.6,-2.2,123,113,23.6,31.9,-8.3
LLY,reif,haelt2,122,105,52.5,64.8,-12.3,123,113,54.5,62.8,-8.3
LLY,korr_tief_rang,gut_a,38,150,21.1,28.0,-6.9,24,212,16.7,27.8,-11.1
LLY,korr_tief_rang,gut_b,38,150,31.6,23.3,8.3,24,212,16.7,28.8,-12.1
LLY,korr_tief_rang,haelt2,38,150,68.4,56.7,11.7,24,212,62.5,58.0,4.5
LLY,korr_lang_rang,gut_a,31,157,22.6,27.4,-4.8,23,213,13.0,28.2,-15.2
LLY,korr_lang_rang,gut_b,31,157,32.3,23.6,8.7,23,213,13.0,29.1,-16.1
LLY,korr_lang_rang,haelt2,31,157,71.0,56.7,14.3,23,213,56.5,58.7,-2.2
LLY,rsi_tief_rang,gut_a,39,149,41.0,22.8,18.2,27,209,29.6,26.3,3.3
LLY,rsi_tief_rang,gut_b,39,149,51.3,18.1,33.2,27,209,25.9,27.8,-1.9
LLY,rsi_tief_rang,haelt2,39,149,97.4,49.0,48.4,27,209,81.5,55.5,26.0
LLY,rsi_unter_50,gut_a,77,150,26.0,29.3,-3.3,84,152,17.9,31.6,-13.7
LLY,rsi_unter_50,gut_b,77,150,29.9,24.7,5.2,84,152,16.7,33.6,-16.9
LLY,rsi_unter_50,haelt2,77,150,64.9,54.7,10.2,84,152,51.2,62.5,-11.3
LLY,divergenz,gut_a,9,80,33.3,20.0,,8,77,25.0,23.4,
LLY,divergenz,gut_b,9,80,22.2,22.5,,8,77,25.0,23.4,
LLY,divergenz,haelt2,9,80,33.3,52.5,,8,77,37.5,50.6,
LLY,ausverkauf,gut_a,11,216,18.2,28.7,-10.5,8,228,12.5,27.2,
LLY,ausverkauf,gut_b,11,216,18.2,26.9,-8.7,8,228,12.5,28.1,
LLY,ausverkauf,haelt2,11,216,54.5,58.3,-3.8,8,228,37.5,59.2,
LLY,erschoepfung,gut_a,20,69,5.0,26.1,-21.1,20,65,15.0,26.2,-11.2
LLY,erschoepfung,gut_b,20,69,5.0,27.5,-22.5,20,65,15.0,26.2,-11.2
LLY,erschoepfung,haelt2,20,69,45.0,52.2,-7.2,20,65,50.0,49.2,0.8
LLY,erholung_vol,gut_a,17,210,41.2,27.1,14.1,10,226,60.0,25.2,34.8
LLY,erholung_vol,gut_b,17,210,35.3,25.7,9.6,10,226,50.0,26.5,23.5
LLY,erholung_vol,haelt2,17,210,76.5,56.7,19.8,10,226,90.0,57.1,32.9
LLY,zweig_a,gut_a,110,117,20.0,35.9,-15.9,114,122,25.4,27.9,-2.5
LLY,zweig_a,gut_b,110,117,19.1,33.3,-14.2,114,122,26.3,28.7,-2.4
LLY,zweig_a,haelt2,110,117,49.1,66.7,-17.6,114,122,54.4,62.3,-7.9
LLY,zweig_b,gut_a,135,92,35.6,17.4,18.2,134,102,29.1,23.5,5.6
LLY,zweig_b,gut_b,135,92,32.6,17.4,15.2,134,102,31.3,22.5,8.8
LLY,zweig_b,haelt2,135,92,66.7,45.7,21.0,134,102,62.7,52.9,9.8
LLY,hammer,gut_a,14,213,21.4,28.6,-7.2,14,222,42.9,25.7,17.2
LLY,hammer,gut_b,14,213,28.6,26.3,2.3,14,222,42.9,26.6,16.3
LLY,hammer,haelt2,14,213,57.1,58.2,-1.1,14,222,71.4,57.7,13.7
LLY,doppelboden,gut_a,19,208,21.1,28.8,-7.7,22,214,9.1,28.5,-19.4
LLY,doppelboden,gut_b,19,208,10.5,27.9,-17.4,22,214,9.1,29.4,-20.3
LLY,doppelboden,haelt2,19,208,42.1,59.6,-17.5,22,214,22.7,62.1,-39.4
LLY,schluss_ueber_vortageshoch,gut_a,84,143,35.7,23.8,11.9,75,161,34.7,23.0,11.7
LLY,schluss_ueber_vortageshoch,gut_b,84,143,32.1,23.1,9.0,75,161,37.3,23.0,14.3
LLY,schluss_ueber_vortageshoch,haelt2,84,143,72.6,49.7,22.9,75,161,69.3,53.4,15.9
LLY,kein_neues_tief,gut_a,129,98,34.1,20.4,13.7,135,101,27.4,25.7,1.7
LLY,kein_neues_tief,gut_b,129,98,31.0,20.4,10.6,135,101,28.9,25.7,3.2
LLY,kein_neues_tief,haelt2,129,98,68.2,44.9,23.3,135,101,60.0,56.4,3.6
LLY,ueber_ema200,gut_a,171,9,25.7,66.7,,192,44,28.6,18.2,10.4
LLY,ueber_ema200,gut_b,171,9,24.0,66.7,,192,44,30.2,15.9,14.3
LLY,ueber_ema200,haelt2,171,9,56.1,77.8,,192,44,59.9,52.3,7.6
LLY,tief_ab_2,gut_a,94,133,22.3,32.3,-10.0,93,143,32.3,23.1,9.2
LLY,tief_ab_2,gut_b,94,133,26.6,26.3,0.3,93,143,31.2,25.2,6.0
LLY,tief_ab_2,haelt2,94,133,61.7,55.6,6.1,93,143,54.8,60.8,-6.0
LMT,reif,gut_a,97,132,18.6,28.0,-9.4,109,135,30.3,30.4,-0.1
LMT,reif,gut_b,97,132,15.5,28.0,-12.5,109,135,35.8,34.1,1.7
LMT,reif,haelt2,97,132,26.8,40.2,-13.4,109,135,46.8,45.2,1.6
LMT,korr_tief_rang,gut_a,23,180,17.4,26.7,-9.3,48,196,39.6,28.1,11.5
LMT,korr_tief_rang,gut_b,23,180,17.4,23.9,-6.5,48,196,41.7,33.2,8.5
LMT,korr_tief_rang,haelt2,23,180,30.4,35.6,-5.2,48,196,62.5,41.8,20.7
LMT,korr_lang_rang,gut_a,23,180,0.0,28.9,-28.9,30,214,46.7,28.0,18.7
LMT,korr_lang_rang,gut_b,23,180,0.0,26.1,-26.1,30,214,46.7,33.2,13.5
LMT,korr_lang_rang,haelt2,23,180,0.0,39.4,-39.4,30,214,60.0,43.9,16.1
LMT,rsi_tief_rang,gut_a,14,189,35.7,24.9,10.8,44,200,59.1,24.0,35.1
LMT,rsi_tief_rang,gut_b,14,189,35.7,22.2,13.5,44,200,56.8,30.0,26.8
LMT,rsi_tief_rang,haelt2,14,189,35.7,34.9,0.8,44,200,63.6,42.0,21.6
LMT,rsi_unter_50,gut_a,91,138,19.8,26.8,-7.0,98,146,36.7,26.0,10.7
LMT,rsi_unter_50,gut_b,91,138,20.9,23.9,-3.0,98,146,37.8,32.9,4.9
LMT,rsi_unter_50,haelt2,91,138,29.7,37.7,-8.0,98,146,51.0,42.5,8.5
LMT,divergenz,gut_a,10,78,10.0,14.1,-4.1,11,89,27.3,25.8,1.5
LMT,divergenz,gut_b,10,78,10.0,12.8,-2.8,11,89,27.3,34.8,-7.5
LMT,divergenz,haelt2,10,78,10.0,20.5,-10.5,11,89,36.4,47.2,-10.8
LMT,ausverkauf,gut_a,12,217,33.3,23.5,9.8,19,225,68.4,27.1,41.3
LMT,ausverkauf,gut_b,12,217,25.0,22.6,2.4,19,225,68.4,32.0,36.4
LMT,ausverkauf,haelt2,12,217,41.7,34.1,7.6,19,225,68.4,44.0,24.4
LMT,erschoepfung,gut_a,22,66,0.0,18.2,-18.2,19,81,52.6,19.8,32.8
LMT,erschoepfung,gut_b,22,66,0.0,16.7,-16.7,19,81,52.6,29.6,23.0
LMT,erschoepfung,haelt2,22,66,0.0,25.8,-25.8,19,81,57.9,43.2,14.7
LMT,erholung_vol,gut_a,2,227,50.0,23.8,,12,232,58.3,28.9,29.4
LMT,erholung_vol,gut_b,2,227,50.0,22.5,,12,232,58.3,33.6,24.7
LMT,erholung_vol,haelt2,2,227,50.0,34.4,,12,232,58.3,45.3,13.0
LMT,zweig_a,gut_a,122,107,23.0,25.2,-2.2,110,134,34.5,26.9,7.6
LMT,zweig_a,gut_b,122,107,22.1,23.4,-1.3,110,134,37.3,32.8,4.5
LMT,zweig_a,haelt2,122,107,33.6,35.5,-1.9,110,134,48.2,44.0,4.2
LMT,zweig_b,gut_a,122,107,26.2,21.5,4.7,148,96,30.4,30.2,0.2
LMT,zweig_b,gut_b,122,107,24.6,20.6,4.0,148,96,36.5,32.3,4.2
LMT,zweig_b,haelt2,122,107,36.1,32.7,3.4,148,96,49.3,40.6,8.7
LMT,hammer,gut_a,10,219,10.0,24.7,-14.7,10,234,30.0,30.3,-0.3
LMT,hammer,gut_b,10,219,10.0,23.3,-13.3,10,234,30.0,35.0,-5.0
LMT,hammer,haelt2,10,219,20.0,35.2,-15.2,10,234,30.0,46.6,-16.6
LMT,doppelboden,gut_a,23,206,0.0,26.7,-26.7,28,216,7.1,33.3,-26.2
LMT,doppelboden,gut_b,23,206,0.0,25.2,-25.2,28,216,28.6,35.6,-7.0
LMT,doppelboden,haelt2,23,206,0.0,38.3,-38.3,28,216,42.9,46.3,-3.4
LMT,schluss_ueber_vortageshoch,gut_a,75,154,28.0,22.1,5.9,85,159,31.8,29.6,2.2
LMT,schluss_ueber_vortageshoch,gut_b,75,154,22.7,22.7,0.0,85,159,36.5,34.0,2.5
LMT,schluss_ueber_vortageshoch,haelt2,75,154,36.0,33.8,2.2,85,159,49.4,44.0,5.4
LMT,kein_neues_tief,gut_a,132,97,25.0,22.7,2.3,150,94,32.0,27.7,4.3
LMT,kein_neues_tief,gut_b,132,97,23.5,21.6,1.9,150,94,36.7,31.9,4.8
LMT,kein_neues_tief,haelt2,132,97,34.8,34.0,0.8,150,94,49.3,40.4,8.9
LMT,ueber_ema200,gut_a,118,67,21.2,34.3,-13.1,155,89,23.2,42.7,-19.5
LMT,ueber_ema200,gut_b,118,67,15.3,38.8,-23.5,155,89,30.3,42.7,-12.4
LMT,ueber_ema200,haelt2,118,67,25.4,44.8,-19.4,155,89,40.0,56.2,-16.2
LMT,tief_ab_2,gut_a,75,154,20.0,26.0,-6.0,104,140,39.4,23.6,15.8
LMT,tief_ab_2,gut_b,75,154,20.0,24.0,-4.0,104,140,41.3,30.0,11.3
LMT,tief_ab_2,haelt2,75,154,29.3,37.0,-7.7,104,140,53.8,40.0,13.8
LOW,reif,gut_a,104,130,26.0,37.7,-11.7,145,122,24.1,27.9,-3.8
LOW,reif,gut_b,104,130,24.0,39.2,-15.2,145,122,20.0,28.7,-8.7
LOW,reif,haelt2,104,130,51.9,50.8,1.1,145,122,37.9,41.0,-3.1
LOW,korr_tief_rang,gut_a,22,183,36.4,33.3,3.1,68,199,19.1,28.1,-9.0
LOW,korr_tief_rang,gut_b,22,183,27.3,35.0,-7.7,68,199,16.2,26.6,-10.4
LOW,korr_tief_rang,haelt2,22,183,63.6,54.1,9.5,68,199,35.3,40.7,-5.4
LOW,korr_lang_rang,gut_a,29,176,34.5,33.5,1.0,57,210,22.8,26.7,-3.9
LOW,korr_lang_rang,gut_b,29,176,34.5,34.1,0.4,57,210,19.3,25.2,-5.9
LOW,korr_lang_rang,haelt2,29,176,62.1,54.0,8.1,57,210,40.4,39.0,1.4
LOW,rsi_tief_rang,gut_a,25,180,24.0,35.0,-11.0,66,201,24.2,26.4,-2.2
LOW,rsi_tief_rang,gut_b,25,180,24.0,35.6,-11.6,66,201,21.2,24.9,-3.7
LOW,rsi_tief_rang,haelt2,25,180,40.0,57.2,-17.2,66,201,34.8,40.8,-6.0
LOW,rsi_unter_50,gut_a,84,150,27.4,35.3,-7.9,130,137,21.5,29.9,-8.4
LOW,rsi_unter_50,gut_b,84,150,25.0,36.7,-11.7,130,137,16.2,31.4,-15.2
LOW,rsi_unter_50,haelt2,84,150,51.2,51.3,-0.1,130,137,33.8,44.5,-10.7
LOW,divergenz,gut_a,19,61,31.6,21.3,10.3,17,94,29.4,25.5,3.9
LOW,divergenz,gut_b,19,61,31.6,18.0,13.6,17,94,29.4,20.2,9.2
LOW,divergenz,haelt2,19,61,52.6,45.9,6.7,17,94,58.8,36.2,22.6
LOW,ausverkauf,gut_a,14,220,42.9,31.8,11.1,20,247,30.0,25.5,4.5
LOW,ausverkauf,gut_b,14,220,35.7,32.3,3.4,20,247,25.0,23.9,1.1
LOW,ausverkauf,haelt2,14,220,50.0,51.4,-1.4,20,247,65.0,37.2,27.8
LOW,erschoepfung,gut_a,28,52,10.7,30.8,-20.1,19,92,36.8,23.9,12.9
LOW,erschoepfung,gut_b,28,52,10.7,26.9,-16.2,19,92,36.8,18.5,18.3
LOW,erschoepfung,haelt2,28,52,46.4,48.1,-1.7,19,92,42.1,39.1,3.0
LOW,erholung_vol,gut_a,6,228,16.7,32.9,,10,257,20.0,26.1,-6.1
LOW,erholung_vol,gut_b,6,228,50.0,32.0,,10,257,10.0,24.5,-14.5
LOW,erholung_vol,haelt2,6,228,50.0,51.3,,10,257,30.0,39.7,-9.7
LOW,zweig_a,gut_a,117,117,30.8,34.2,-3.4,148,119,29.7,21.0,8.7
LOW,zweig_a,gut_b,117,117,29.1,35.9,-6.8,148,119,28.4,18.5,9.9
LOW,zweig_a,haelt2,117,117,45.3,57.3,-12.0,148,119,41.9,36.1,5.8
LOW,zweig_b,gut_a,141,93,33.3,31.2,2.1,138,129,21.7,30.2,-8.5
LOW,zweig_b,gut_b,141,93,34.8,29.0,5.8,138,129,19.6,28.7,-9.1
LOW,zweig_b,haelt2,141,93,55.3,45.2,10.1,138,129,37.0,41.9,-4.9
LOW,hammer,gut_a,5,229,0.0,33.2,,15,252,20.0,26.2,-6.2
LOW,hammer,gut_b,5,229,0.0,33.2,,15,252,13.3,24.6,-11.3
LOW,hammer,haelt2,5,229,40.0,51.5,,15,252,33.3,39.7,-6.4
LOW,doppelboden,gut_a,13,221,38.5,32.1,6.4,25,242,8.0,27.7,-19.7
LOW,doppelboden,gut_b,13,221,38.5,32.1,6.4,25,242,4.0,26.0,-22.0
LOW,doppelboden,haelt2,13,221,61.5,50.7,10.8,25,242,32.0,40.1,-8.1
LOW,schluss_ueber_vortageshoch,gut_a,78,156,28.2,34.6,-6.4,73,194,23.3,26.8,-3.5
LOW,schluss_ueber_vortageshoch,gut_b,78,156,30.8,33.3,-2.5,73,194,23.3,24.2,-0.9
LOW,schluss_ueber_vortageshoch,haelt2,78,156,51.3,51.3,0.0,73,194,38.4,39.7,-1.3
LOW,kein_neues_tief,gut_a,131,103,32.8,32.0,0.8,123,144,24.4,27.1,-2.7
LOW,kein_neues_tief,gut_b,131,103,34.4,30.1,4.3,123,144,21.1,26.4,-5.3
LOW,kein_neues_tief,haelt2,131,103,56.5,44.7,11.8,123,144,39.8,38.9,0.9
LOW,ueber_ema200,gut_a,134,49,29.1,24.5,4.6,173,94,19.7,37.2,-17.5
LOW,ueber_ema200,gut_b,134,49,28.4,22.4,6.0,173,94,20.8,29.8,-9.0
LOW,ueber_ema200,haelt2,134,49,49.3,51.0,-1.7,173,94,30.6,55.3,-24.7
LOW,tief_ab_2,gut_a,107,127,25.2,38.6,-13.4,142,125,33.8,16.8,17.0
LOW,tief_ab_2,gut_b,107,127,25.2,38.6,-13.4,142,125,29.6,17.6,12.0
LOW,tief_ab_2,haelt2,107,127,45.8,55.9,-10.1,142,125,49.3,28.0,21.3
LRCX,reif,gut_a,111,126,25.2,21.4,3.8,133,143,36.1,32.2,3.9
LRCX,reif,gut_b,111,126,19.8,20.6,-0.8,133,143,36.8,33.6,3.2
LRCX,reif,haelt2,111,126,43.2,44.4,-1.2,133,143,66.2,62.9,3.3
LRCX,korr_tief_rang,gut_a,41,148,24.4,21.6,2.8,34,242,23.5,35.5,-12.0
LRCX,korr_tief_rang,gut_b,41,148,19.5,18.9,0.6,34,242,20.6,37.2,-16.6
LRCX,korr_tief_rang,haelt2,41,148,51.2,37.8,13.4,34,242,61.8,64.9,-3.1
LRCX,korr_lang_rang,gut_a,35,154,37.1,18.8,18.3,24,252,41.7,33.3,8.4
LRCX,korr_lang_rang,gut_b,35,154,20.0,18.8,1.2,24,252,37.5,34.9,2.6
LRCX,korr_lang_rang,haelt2,35,154,54.3,37.7,16.6,24,252,75.0,63.5,11.5
LRCX,rsi_tief_rang,gut_a,49,140,28.6,20.0,8.6,32,244,53.1,31.6,21.5
LRCX,rsi_tief_rang,gut_b,49,140,28.6,15.7,12.9,32,244,50.0,33.2,16.8
LRCX,rsi_tief_rang,haelt2,49,140,57.1,35.0,22.1,32,244,90.6,61.1,29.5
LRCX,rsi_unter_50,gut_a,93,144,22.6,23.6,-1.0,91,185,36.3,33.0,3.3
LRCX,rsi_unter_50,gut_b,93,144,18.3,21.5,-3.2,91,185,36.3,34.6,1.7
LRCX,rsi_unter_50,haelt2,93,144,40.9,45.8,-4.9,91,185,67.0,63.2,3.8
LRCX,divergenz,gut_a,9,92,11.1,26.1,,7,93,57.1,30.1,
LRCX,divergenz,gut_b,9,92,0.0,20.7,,7,93,57.1,31.2,
LRCX,divergenz,haelt2,9,92,44.4,46.7,,7,93,85.7,64.5,
LRCX,ausverkauf,gut_a,14,223,71.4,20.2,51.2,13,263,76.9,31.9,45.0
LRCX,ausverkauf,gut_b,14,223,71.4,17.0,54.4,13,263,84.6,32.7,51.9
LRCX,ausverkauf,haelt2,14,223,92.9,40.8,52.1,13,263,84.6,63.5,21.1
LRCX,erschoepfung,gut_a,23,78,21.7,25.6,-3.9,25,75,36.0,30.7,5.3
LRCX,erschoepfung,gut_b,23,78,17.4,19.2,-1.8,25,75,36.0,32.0,4.0
LRCX,erschoepfung,haelt2,23,78,60.9,42.3,18.6,25,75,52.0,70.7,-18.7
LRCX,erholung_vol,gut_a,7,230,14.3,23.5,,7,269,42.9,33.8,
LRCX,erholung_vol,gut_b,7,230,0.0,20.9,,7,269,28.6,35.3,
LRCX,erholung_vol,haelt2,7,230,57.1,43.5,,7,269,57.1,64.7,
LRCX,zweig_a,gut_a,117,120,20.5,25.8,-5.3,143,133,37.8,30.1,7.7
LRCX,zweig_a,gut_b,117,120,17.1,23.3,-6.2,143,133,37.8,32.3,5.5
LRCX,zweig_a,haelt2,117,120,40.2,47.5,-7.3,143,133,66.4,62.4,4.0
LRCX,zweig_b,gut_a,138,99,27.5,17.2,10.3,157,119,31.2,37.8,-6.6
LRCX,zweig_b,gut_b,138,99,25.4,13.1,12.3,157,119,35.0,35.3,-0.3
LRCX,zweig_b,haelt2,138,99,48.6,37.4,11.2,157,119,65.6,63.0,2.6
LRCX,hammer,gut_a,9,228,11.1,23.7,,3,273,66.7,33.7,
LRCX,hammer,gut_b,9,228,0.0,21.1,,3,273,66.7,34.8,
LRCX,hammer,haelt2,9,228,22.2,44.7,,3,273,66.7,64.5,
LRCX,doppelboden,gut_a,15,222,33.3,22.5,10.8,26,250,23.1,35.2,-12.1
LRCX,doppelboden,gut_b,15,222,20.0,20.3,-0.3,26,250,26.9,36.0,-9.1
LRCX,doppelboden,haelt2,15,222,60.0,42.8,17.2,26,250,53.8,65.6,-11.8
LRCX,schluss_ueber_vortageshoch,gut_a,87,150,28.7,20.0,8.7,101,175,34.7,33.7,1.0
LRCX,schluss_ueber_vortageshoch,gut_b,87,150,25.3,17.3,8.0,101,175,38.6,33.1,5.5
LRCX,schluss_ueber_vortageshoch,haelt2,87,150,50.6,40.0,10.6,101,175,71.3,60.6,10.7
LRCX,kein_neues_tief,gut_a,127,110,28.3,17.3,11.0,150,126,33.3,34.9,-1.6
LRCX,kein_neues_tief,gut_b,127,110,26.0,13.6,12.4,150,126,36.7,33.3,3.4
LRCX,kein_neues_tief,haelt2,127,110,49.6,37.3,12.3,150,126,68.0,60.3,7.7
LRCX,ueber_ema200,gut_a,118,68,27.1,14.7,12.4,216,60,33.8,35.0,-1.2
LRCX,ueber_ema200,gut_b,118,68,22.0,14.7,7.3,216,60,35.6,33.3,2.3
LRCX,ueber_ema200,haelt2,118,68,47.5,26.5,21.0,216,60,64.4,65.0,-0.6
LRCX,tief_ab_2,gut_a,134,103,32.8,10.7,22.1,89,187,34.8,33.7,1.1
LRCX,tief_ab_2,gut_b,134,103,27.6,10.7,16.9,89,187,33.7,35.8,-2.1
LRCX,tief_ab_2,haelt2,134,103,55.2,29.1,26.1,89,187,69.7,62.0,7.7
LULU,reif,gut_a,104,141,39.4,29.8,9.6,144,115,27.8,18.3,9.5
LULU,reif,gut_b,104,141,44.2,29.8,14.4,144,115,25.7,20.0,5.7
LULU,reif,haelt2,104,141,52.9,44.0,8.9,144,115,40.3,31.3,9.0
LULU,korr_tief_rang,gut_a,31,186,25.8,37.6,-11.8,43,216,14.0,25.5,-11.5
LULU,korr_tief_rang,gut_b,31,186,29.0,39.8,-10.8,43,216,14.0,25.0,-11.0
LULU,korr_tief_rang,haelt2,31,186,45.2,52.7,-7.5,43,216,23.3,38.9,-15.6
LULU,korr_lang_rang,gut_a,20,197,40.0,35.5,4.5,37,222,18.9,24.3,-5.4
LULU,korr_lang_rang,gut_b,20,197,40.0,38.1,1.9,37,222,21.6,23.4,-1.8
LULU,korr_lang_rang,haelt2,20,197,45.0,52.3,-7.3,37,222,27.0,37.8,-10.8
LULU,rsi_tief_rang,gut_a,38,179,23.7,38.5,-14.8,52,207,21.2,24.2,-3.0
LULU,rsi_tief_rang,gut_b,38,179,26.3,40.8,-14.5,52,207,19.2,24.2,-5.0
LULU,rsi_tief_rang,haelt2,38,179,42.1,53.6,-11.5,52,207,26.9,38.6,-11.7
LULU,rsi_unter_50,gut_a,105,140,39.0,30.0,9.0,146,113,22.6,24.8,-2.2
LULU,rsi_unter_50,gut_b,105,140,41.9,31.4,10.5,146,113,21.9,24.8,-2.9
LULU,rsi_unter_50,haelt2,105,140,54.3,42.9,11.4,146,113,34.2,38.9,-4.7
LULU,divergenz,gut_a,9,66,44.4,34.8,,7,96,28.6,22.9,
LULU,divergenz,gut_b,9,66,44.4,39.4,,7,96,28.6,19.8,
LULU,divergenz,haelt2,9,66,55.6,47.0,,7,96,28.6,33.3,
LULU,ausverkauf,gut_a,10,235,20.0,34.5,-14.5,16,243,50.0,21.8,28.2
LULU,ausverkauf,gut_b,10,235,30.0,36.2,-6.2,16,243,50.0,21.4,28.6
LULU,ausverkauf,haelt2,10,235,40.0,48.1,-8.1,16,243,75.0,33.7,41.3
LULU,erschoepfung,gut_a,16,59,25.0,39.0,-14.0,31,72,16.1,26.4,-10.3
LULU,erschoepfung,gut_b,16,59,25.0,44.1,-19.1,31,72,16.1,22.2,-6.1
LULU,erschoepfung,haelt2,16,59,43.8,49.2,-5.4,31,72,25.8,36.1,-10.3
LULU,erholung_vol,gut_a,11,234,36.4,33.8,2.6,10,249,40.0,22.9,17.1
LULU,erholung_vol,gut_b,11,234,36.4,35.9,0.5,10,249,40.0,22.5,17.5
LULU,erholung_vol,haelt2,11,234,54.5,47.4,7.1,10,249,60.0,35.3,24.7
LULU,zweig_a,gut_a,132,113,37.1,30.1,7.0,136,123,17.6,30.1,-12.5
LULU,zweig_a,gut_b,132,113,36.4,35.4,1.0,136,123,16.2,30.9,-14.7
LULU,zweig_a,haelt2,132,113,45.5,50.4,-4.9,136,123,32.4,40.7,-8.3
LULU,zweig_b,gut_a,128,117,33.6,34.2,-0.6,136,123,30.1,16.3,13.8
LULU,zweig_b,gut_b,128,117,35.9,35.9,0.0,136,123,30.9,14.6,16.3
LULU,zweig_b,haelt2,128,117,52.3,42.7,9.6,136,123,41.2,30.9,10.3
LULU,hammer,gut_a,15,230,26.7,34.3,-7.6,15,244,20.0,23.8,-3.8
LULU,hammer,gut_b,15,230,33.3,36.1,-2.8,15,244,20.0,23.4,-3.4
LULU,hammer,haelt2,15,230,33.3,48.7,-15.4,15,244,20.0,37.3,-17.3
LULU,doppelboden,gut_a,11,234,63.6,32.5,31.1,14,245,21.4,23.7,-2.3
LULU,doppelboden,gut_b,11,234,72.7,34.2,38.5,14,245,21.4,23.3,-1.9
LULU,doppelboden,haelt2,11,234,81.8,46.2,35.6,14,245,42.9,35.9,7.0
LULU,schluss_ueber_vortageshoch,gut_a,83,162,33.7,34.0,-0.3,82,177,34.1,18.6,15.5
LULU,schluss_ueber_vortageshoch,gut_b,83,162,36.1,35.8,0.3,82,177,34.1,18.1,16.0
LULU,schluss_ueber_vortageshoch,haelt2,83,162,53.0,45.1,7.9,82,177,45.1,32.2,12.9
LULU,kein_neues_tief,gut_a,125,120,32.0,35.8,-3.8,128,131,32.0,15.3,16.7
LULU,kein_neues_tief,gut_b,125,120,34.4,37.5,-3.1,128,131,32.0,14.5,17.5
LULU,kein_neues_tief,haelt2,125,120,50.4,45.0,5.4,128,131,43.8,29.0,14.8
LULU,ueber_ema200,gut_a,117,76,25.6,39.5,-13.9,97,162,21.6,24.7,-3.1
LULU,ueber_ema200,gut_b,117,76,25.6,40.8,-15.2,97,162,19.6,25.3,-5.7
LULU,ueber_ema200,haelt2,117,76,40.2,55.3,-15.1,97,162,37.1,35.8,1.3
LULU,tief_ab_2,gut_a,125,120,40.0,27.5,12.5,163,96,23.3,24.0,-0.7
LULU,tief_ab_2,gut_b,125,120,43.2,28.3,14.9,163,96,22.7,24.0,-1.3
LULU,tief_ab_2,haelt2,125,120,52.0,43.3,8.7,163,96,35.6,37.5,-1.9
MA,reif,gut_a,115,131,34.8,24.4,10.4,128,152,18.8,36.2,-17.4
MA,reif,gut_b,115,131,32.2,23.7,8.5,128,152,20.3,38.8,-18.5
MA,reif,haelt2,115,131,52.2,35.9,16.3,128,152,34.4,50.7,-16.3
MA,korr_tief_rang,gut_a,40,176,50.0,26.7,23.3,27,253,18.5,29.2,-10.7
MA,korr_tief_rang,gut_b,40,176,40.0,26.1,13.9,27,253,18.5,31.6,-13.1
MA,korr_tief_rang,haelt2,40,176,60.0,42.6,17.4,27,253,40.7,43.5,-2.8
MA,korr_lang_rang,gut_a,36,180,38.9,29.4,9.5,34,246,5.9,31.3,-25.4
MA,korr_lang_rang,gut_b,36,180,36.1,27.2,8.9,34,246,5.9,33.7,-27.8
MA,korr_lang_rang,haelt2,36,180,50.0,45.0,5.0,34,246,35.3,44.3,-9.0
MA,rsi_tief_rang,gut_a,46,170,47.8,26.5,21.3,43,237,30.2,27.8,2.4
MA,rsi_tief_rang,gut_b,46,170,37.0,26.5,10.5,43,237,32.6,30.0,2.6
MA,rsi_tief_rang,haelt2,46,170,60.9,41.8,19.1,43,237,53.5,41.4,12.1
MA,rsi_unter_50,gut_a,94,152,35.1,25.7,9.4,103,177,22.3,31.6,-9.3
MA,rsi_unter_50,gut_b,94,152,31.9,25.0,6.9,103,177,23.3,34.5,-11.2
MA,rsi_unter_50,haelt2,94,152,51.1,38.8,12.3,103,177,37.9,46.3,-8.4
MA,divergenz,gut_a,15,67,53.3,37.3,16.0,8,78,37.5,14.1,
MA,divergenz,gut_b,15,67,46.7,31.3,15.4,8,78,37.5,14.1,
MA,divergenz,haelt2,15,67,66.7,52.2,14.5,8,78,62.5,28.2,
MA,ausverkauf,gut_a,11,235,45.5,28.5,17.0,6,274,50.0,27.7,
MA,ausverkauf,gut_b,11,235,54.5,26.4,28.1,6,274,50.0,29.9,
MA,ausverkauf,haelt2,11,235,54.5,43.0,11.5,6,274,50.0,43.1,
