ticker,zeitraum,puffer,punkte,faelle,rendite_mittel,rendite_median,ko_quote
NEM,ab2023,2.0,0,115,-3.9,-32.5,13.0
NEM,ab2023,2.0,1,155,22.7,-3.1,7.1
NEM,ab2023,2.0,2,27,-12.2,-24.6,3.7
NEM,ab2023,2.0,3,5,66.7,17.7,0.0
NEM,bis2022,2.0,0,84,-11.1,-25.3,13.1
NEM,bis2022,2.0,1,122,-9.1,-19.6,5.7
NEM,bis2022,2.0,2,42,-24.9,-39.4,7.1
NET,ab2023,2.0,0,97,14.1,-4.1,9.3
NET,ab2023,2.0,1,124,8.0,-13.3,6.5
NET,ab2023,2.0,2,37,47.6,-15.6,5.4
NET,ab2023,2.0,3,5,67.2,72.8,0.0
NET,bis2022,2.0,0,65,3.5,-19.0,9.2
NET,bis2022,2.0,1,116,16.5,-15.8,6.0
NET,bis2022,2.0,2,40,23.0,2.6,2.5
NET,bis2022,2.0,3,4,-17.5,-12.9,0.0
NFLX,ab2023,2.0,0,48,-19.3,-38.7,20.8
NFLX,ab2023,2.0,1,122,5.1,-14.2,5.7
NFLX,ab2023,2.0,2,61,18.4,-1.3,6.6
NFLX,ab2023,2.0,3,7,57.9,52.7,0.0
NFLX,bis2022,2.0,0,53,19.2,2.4,9.4
NFLX,bis2022,2.0,1,112,-2.3,-20.2,5.4
NFLX,bis2022,2.0,2,62,19.0,-5.7,3.2
NFLX,bis2022,2.0,3,4,-44.1,-40.3,25.0
NKE,ab2023,2.0,0,86,-29.8,-52.7,19.8
NKE,ab2023,2.0,1,127,-29.3,-38.9,18.9
NKE,ab2023,2.0,2,49,-4.6,-24.5,20.4
NKE,ab2023,2.0,3,3,-9.9,-19.7,33.3
NKE,bis2022,2.0,0,79,31.9,-15.9,16.5
NKE,bis2022,2.0,1,127,9.7,-9.5,5.5
NKE,bis2022,2.0,2,23,8.6,-20.7,8.7
NKE,bis2022,2.0,3,1,31.0,31.0,0.0
NOW,ab2023,2.0,0,88,-1.8,-17.7,12.5
NOW,ab2023,2.0,1,141,3.5,-12.2,4.3
NOW,ab2023,2.0,2,33,-3.1,-28.3,12.1
NOW,ab2023,2.0,3,4,-0.9,-0.6,0.0
NOW,bis2022,2.0,0,61,-0.6,-14.5,13.1
NOW,bis2022,2.0,1,148,7.5,-8.6,6.1
NOW,bis2022,2.0,2,25,67.4,42.8,0.0
NOW,bis2022,2.0,3,5,6.3,-5.8,0.0
NVDA,ab2023,2.0,0,77,58.3,-10.6,5.2
NVDA,ab2023,2.0,1,143,23.5,-14.0,4.2
NVDA,ab2023,2.0,2,35,43.8,1.3,0.0
NVDA,ab2023,2.0,3,3,-25.8,-38.0,0.0
NVDA,bis2022,2.0,0,72,25.4,-18.4,9.7
NVDA,bis2022,2.0,1,106,19.3,-13.2,6.6
NVDA,bis2022,2.0,2,51,28.8,-3.9,0.0
NVDA,bis2022,2.0,3,4,-9.3,-21.2,0.0
NVO,ab2023,2.0,0,107,2.8,-24.1,13.1
NVO,ab2023,2.0,1,161,-0.9,-27.3,9.9
NVO,ab2023,2.0,2,42,-8.1,-29.8,4.8
NVO,ab2023,2.0,3,4,-5.4,-13.1,0.0
NVO,bis2022,2.0,0,94,44.0,7.5,14.9
NVO,bis2022,2.0,1,148,37.8,8.1,7.4
NVO,bis2022,2.0,2,37,58.1,-1.4,0.0
NVO,bis2022,2.0,3,5,9.9,-22.9,0.0
NVS,ab2023,2.0,0,110,17.9,-10.3,22.7
NVS,ab2023,2.0,1,152,20.1,-13.6,3.9
NVS,ab2023,2.0,2,34,11.9,-15.0,0.0
NVS,ab2023,2.0,3,2,-45.0,-45.0,0.0
NVS,bis2022,2.0,0,100,0.3,-11.6,9.0
NVS,bis2022,2.0,1,147,13.9,-2.2,8.8
NVS,bis2022,2.0,2,46,9.0,1.3,10.9
NVS,bis2022,2.0,3,3,-12.1,-19.9,0.0
NXPI,ab2023,2.0,0,85,3.8,-25.0,9.4
NXPI,ab2023,2.0,1,135,7.8,-32.0,5.9
NXPI,ab2023,2.0,2,50,48.3,0.4,2.0
NXPI,ab2023,2.0,3,7,169.2,154.7,0.0
NXPI,bis2022,2.0,0,78,-10.4,-35.9,12.8
NXPI,bis2022,2.0,1,123,-3.5,-14.3,6.5
NXPI,bis2022,2.0,2,46,3.7,-21.1,2.2
NXPI,bis2022,2.0,3,3,-6.4,5.1,0.0
ODFL,ab2023,2.0,0,78,14.2,-10.9,9.0
ODFL,ab2023,2.0,1,120,0.9,-17.7,2.5
ODFL,ab2023,2.0,2,47,-0.4,-16.5,6.4
ODFL,ab2023,2.0,3,2,113.1,113.1,0.0
ODFL,bis2022,2.0,0,72,22.1,-5.1,5.6
ODFL,bis2022,2.0,1,126,19.4,-4.8,4.8
ODFL,bis2022,2.0,2,41,1.7,-2.5,2.4
ODFL,bis2022,2.0,3,2,-34.0,-34.0,0.0
ON,ab2023,2.0,0,78,9.7,-28.9,11.5
ON,ab2023,2.0,1,142,0.8,-21.9,6.3
ON,ab2023,2.0,2,42,5.5,-32.8,11.9
ON,ab2023,2.0,3,6,77.5,59.4,16.7
ON,bis2022,2.0,0,66,34.1,10.5,4.5
ON,bis2022,2.0,1,140,27.7,-2.7,2.1
ON,bis2022,2.0,2,26,13.5,-22.7,0.0
ON,bis2022,2.0,3,2,-50.5,-50.5,0.0
ORCL,ab2023,2.0,0,78,61.4,-16.4,7.7
ORCL,ab2023,2.0,1,135,-1.1,-27.3,10.4
ORCL,ab2023,2.0,2,37,59.5,-3.3,5.4
ORCL,ab2023,2.0,3,4,79.9,49.7,0.0
ORCL,bis2022,2.0,0,83,-4.6,-28.6,10.8
ORCL,bis2022,2.0,1,115,7.6,-15.8,6.1
ORCL,bis2022,2.0,2,27,-16.8,-26.1,3.7
ORCL,bis2022,2.0,3,4,-2.9,-6.1,0.0
ORLY,ab2023,2.0,0,71,1.1,-40.0,12.7
ORLY,ab2023,2.0,1,125,12.0,-13.5,4.0
ORLY,ab2023,2.0,2,37,7.7,-9.1,5.4
ORLY,ab2023,2.0,3,3,-21.1,-36.6,33.3
ORLY,bis2022,2.0,0,73,25.1,-20.9,11.0
ORLY,bis2022,2.0,1,141,25.2,-4.3,1.4
ORLY,bis2022,2.0,2,21,18.1,-13.3,4.8
P911.DE,ab2023,2.0,0,81,-36.8,-53.9,33.3
P911.DE,ab2023,2.0,1,138,-22.4,-43.8,21.7
P911.DE,ab2023,2.0,2,34,-32.3,-39.3,11.8
P911.DE,ab2023,2.0,3,3,52.0,-21.6,0.0
P911.DE,bis2022,2.0,0,2,50.8,50.8,50.0
P911.DE,bis2022,2.0,1,6,-61.8,-69.0,50.0
PAH3.DE,ab2023,2.0,0,83,-22.7,-54.1,31.3
PAH3.DE,ab2023,2.0,1,144,-19.1,-28.2,20.8
PAH3.DE,ab2023,2.0,2,40,-29.8,-31.2,7.5
PAH3.DE,ab2023,2.0,3,2,-45.7,-45.7,50.0
PAH3.DE,bis2022,2.0,0,80,-42.0,-85.5,50.0
PAH3.DE,bis2022,2.0,1,126,-9.7,-46.3,21.4
PAH3.DE,bis2022,2.0,2,21,6.5,-20.9,4.8
PAH3.DE,bis2022,2.0,3,1,4.2,4.2,0.0
PANW,ab2023,2.0,0,77,18.3,-7.4,13.0
PANW,ab2023,2.0,1,126,10.9,-17.9,4.8
PANW,ab2023,2.0,2,39,37.2,21.8,0.0
PANW,ab2023,2.0,3,3,28.2,30.7,0.0
PANW,bis2022,2.0,0,72,2.3,-22.7,13.9
PANW,bis2022,2.0,1,130,3.3,-16.9,7.7
PANW,bis2022,2.0,2,36,13.1,-3.9,2.8
PANW,bis2022,2.0,3,1,61.5,61.5,0.0
PAYX,ab2023,2.0,0,72,-10.5,-33.7,12.5
PAYX,ab2023,2.0,1,132,-11.4,-31.3,8.3
PAYX,ab2023,2.0,2,42,-16.8,-25.6,4.8
PAYX,ab2023,2.0,3,2,-19.7,-19.7,0.0
PAYX,bis2022,2.0,0,59,1.2,-4.2,16.9
PAYX,bis2022,2.0,1,157,5.1,-6.5,6.4
PAYX,bis2022,2.0,2,34,21.0,-0.9,0.0
PAYX,bis2022,2.0,3,2,-68.2,-68.2,0.0
PBR,ab2023,2.0,0,80,5.4,-19.8,12.5
PBR,ab2023,2.0,1,123,-1.3,-17.0,6.5
PBR,ab2023,2.0,2,54,48.7,26.8,0.0
PBR,ab2023,2.0,3,1,-2.5,-2.5,0.0
PBR,bis2022,2.0,0,88,-3.2,-29.4,10.2
PBR,bis2022,2.0,1,140,1.5,-24.0,6.4
PBR,bis2022,2.0,2,26,68.8,27.4,3.8
PBR,bis2022,2.0,3,1,65.5,65.5,0.0
PCAR,ab2023,2.0,0,71,19.9,-19.3,5.6
PCAR,ab2023,2.0,1,139,0.4,-23.4,7.2
PCAR,ab2023,2.0,2,41,9.8,2.8,2.4
PCAR,ab2023,2.0,3,2,-48.2,-48.2,0.0
PCAR,bis2022,2.0,0,100,3.2,-30.7,3.0
PCAR,bis2022,2.0,1,121,-16.2,-35.1,5.8
PCAR,bis2022,2.0,2,27,-0.0,-26.6,0.0
PCAR,bis2022,2.0,3,3,-15.6,-26.2,0.0
PDD,ab2023,2.0,0,114,12.0,-18.5,19.3
PDD,ab2023,2.0,1,148,3.7,-19.6,10.1
PDD,ab2023,2.0,2,50,10.4,-1.9,0.0
PDD,ab2023,2.0,3,5,-0.7,-8.8,0.0
PDD,bis2022,2.0,0,88,3.0,-26.8,10.2
PDD,bis2022,2.0,1,126,-4.0,-29.0,11.1
PDD,bis2022,2.0,2,28,3.9,-17.8,3.6
PDD,bis2022,2.0,3,5,31.9,-6.3,0.0
PEP,ab2023,2.0,0,71,-2.3,-24.9,4.2
PEP,ab2023,2.0,1,149,-7.1,-12.7,6.7
PEP,ab2023,2.0,2,44,-6.4,-23.0,6.8
PEP,ab2023,2.0,3,1,24.4,24.4,0.0
PEP,bis2022,2.0,0,88,2.3,-4.5,3.4
PEP,bis2022,2.0,1,135,-5.6,-15.7,5.2
PEP,bis2022,2.0,2,27,58.4,21.6,0.0
PEP,bis2022,2.0,3,2,28.1,28.1,0.0
PFE,ab2023,2.0,0,66,-21.8,-33.2,12.1
PFE,ab2023,2.0,1,132,-35.5,-44.4,14.4
PFE,ab2023,2.0,2,20,-18.2,-18.7,10.0
PFE,bis2022,2.0,0,79,41.5,-12.1,19.0
PFE,bis2022,2.0,1,143,16.1,-5.7,11.9
PFE,bis2022,2.0,2,20,54.5,40.8,0.0
PG,ab2023,2.0,0,78,-14.4,-26.0,9.0
PG,ab2023,2.0,1,134,-10.6,-20.7,4.5
PG,ab2023,2.0,2,31,14.9,11.2,3.2
PG,ab2023,2.0,3,1,-22.1,-22.1,0.0
PG,bis2022,2.0,0,84,0.4,-18.3,2.4
PG,bis2022,2.0,1,113,4.9,-10.6,3.5
PG,bis2022,2.0,2,37,-18.1,-34.5,21.6
PG,bis2022,2.0,3,2,-21.2,-21.2,0.0
PGR,ab2023,2.0,0,75,8.0,-34.7,12.0
PGR,ab2023,2.0,1,139,5.4,-15.1,11.5
PGR,ab2023,2.0,2,34,-5.5,-20.1,5.9
PGR,ab2023,2.0,3,2,140.7,140.7,0.0
PGR,bis2022,2.0,0,77,-6.9,-28.5,11.7
PGR,bis2022,2.0,1,125,14.2,-3.1,1.6
PGR,bis2022,2.0,2,34,-21.3,-27.6,8.8
PH,ab2023,2.0,0,94,55.9,7.5,7.4
PH,ab2023,2.0,1,135,9.3,-16.9,4.4
PH,ab2023,2.0,2,38,42.6,6.7,0.0
PH,ab2023,2.0,3,1,64.6,64.6,0.0
PH,bis2022,2.0,0,73,0.6,-30.3,12.3
PH,bis2022,2.0,1,149,7.3,-14.1,4.7
PH,bis2022,2.0,2,30,-2.6,-18.5,0.0
PH,bis2022,2.0,3,5,-36.4,-27.5,20.0
PLD,ab2023,2.0,0,92,7.9,-11.9,9.8
PLD,ab2023,2.0,1,153,0.9,-14.5,1.3
PLD,ab2023,2.0,2,32,15.3,-11.5,6.2
PLD,ab2023,2.0,3,2,-33.6,-33.6,0.0
PLD,bis2022,2.0,0,64,45.3,24.2,3.1
PLD,bis2022,2.0,1,143,22.5,3.7,2.8
PLD,bis2022,2.0,2,37,15.7,-15.4,5.4
PLD,bis2022,2.0,3,1,-44.7,-44.7,0.0
PLTR,ab2023,2.0,0,94,40.2,-3.0,7.4
PLTR,ab2023,2.0,1,129,16.3,0.8,3.1
PLTR,ab2023,2.0,2,33,40.7,6.6,0.0
PLTR,ab2023,2.0,3,2,201.4,201.4,0.0
PLTR,bis2022,2.0,0,35,-6.9,-8.9,5.7
PLTR,bis2022,2.0,1,80,-1.3,-23.7,5.0
PLTR,bis2022,2.0,2,34,3.0,-17.7,2.9
PLTR,bis2022,2.0,3,1,-19.3,-19.3,0.0
PM,ab2023,2.0,0,91,8.2,-25.7,9.9
PM,ab2023,2.0,1,125,8.3,-18.8,10.4
PM,ab2023,2.0,2,35,33.8,-2.5,8.6
PM,ab2023,2.0,3,6,-29.0,-23.5,16.7
PM,bis2022,2.0,0,89,2.7,-14.7,4.5
PM,bis2022,2.0,1,114,16.3,5.4,1.8
PM,bis2022,2.0,2,34,38.6,5.2,2.9
PM,bis2022,2.0,3,2,-68.1,-68.1,50.0
PSX,ab2023,2.0,0,95,32.8,8.6,7.4
PSX,ab2023,2.0,1,137,5.9,-8.8,2.9
PSX,ab2023,2.0,2,35,11.3,-1.4,0.0
PSX,bis2022,2.0,0,91,-1.6,-32.2,6.6
PSX,bis2022,2.0,1,143,-6.2,-19.7,4.2
PSX,bis2022,2.0,2,20,23.3,-27.3,5.0
PSX,bis2022,2.0,3,1,296.3,296.3,0.0
PYPL,ab2023,2.0,0,81,-16.0,-28.2,17.3
PYPL,ab2023,2.0,1,129,-10.8,-21.1,12.4
PYPL,ab2023,2.0,2,39,-2.0,-16.9,2.6
PYPL,ab2023,2.0,3,3,41.5,50.2,0.0
PYPL,bis2022,2.0,0,63,22.1,-20.1,7.9
PYPL,bis2022,2.0,1,130,24.3,-5.5,4.6
PYPL,bis2022,2.0,2,44,21.5,-28.6,13.6
PYPL,bis2022,2.0,3,3,-44.2,-59.2,33.3
QCOM,ab2023,2.0,0,76,8.8,-28.3,23.7
QCOM,ab2023,2.0,1,166,8.3,-27.0,10.8
QCOM,ab2023,2.0,2,40,17.4,23.7,7.5
QCOM,ab2023,2.0,3,4,-21.5,-26.2,25.0
QCOM,bis2022,2.0,0,83,30.8,-13.8,12.0
QCOM,bis2022,2.0,1,149,2.2,-14.3,8.7
QCOM,bis2022,2.0,2,28,24.1,-10.5,7.1
QIA.DE,ab2023,2.0,0,93,-5.6,-38.3,17.2
QIA.DE,ab2023,2.0,1,131,6.9,-15.1,10.7
QIA.DE,ab2023,2.0,2,34,3.7,-12.8,5.9
QIA.DE,ab2023,2.0,3,2,58.4,58.4,0.0
QIA.DE,bis2022,2.0,0,73,-17.3,-44.4,15.1
QIA.DE,bis2022,2.0,1,118,-5.2,-13.1,11.0
QIA.DE,bis2022,2.0,2,43,13.6,5.3,4.7
QIA.DE,bis2022,2.0,3,4,-1.4,-12.6,0.0
REGN,ab2023,2.0,0,65,-5.4,-31.8,18.5
REGN,ab2023,2.0,1,123,3.8,-14.7,13.0
REGN,ab2023,2.0,2,42,0.3,-26.9,14.3
REGN,ab2023,2.0,3,1,-35.2,-35.2,0.0
REGN,bis2022,2.0,0,78,12.2,-10.2,9.0
REGN,bis2022,2.0,1,140,9.8,-13.4,3.6
REGN,bis2022,2.0,2,33,12.1,-8.2,6.1
REGN,bis2022,2.0,3,1,-70.7,-70.7,0.0
RHM.DE,ab2023,2.0,0,53,-3.5,-45.5,17.0
RHM.DE,ab2023,2.0,1,159,8.7,-19.3,10.1
RHM.DE,ab2023,2.0,2,36,-7.5,-28.9,2.8
RHM.DE,ab2023,2.0,3,3,-14.8,-15.5,0.0
RHM.DE,bis2022,2.0,0,61,11.1,-4.5,6.6
RHM.DE,bis2022,2.0,1,150,-9.0,-21.6,9.3
RHM.DE,bis2022,2.0,2,15,34.3,6.0,0.0
RIO,ab2023,2.0,0,139,-6.7,-34.7,8.6
RIO,ab2023,2.0,1,171,3.3,-5.4,4.7
RIO,ab2023,2.0,2,34,24.5,0.8,0.0
RIO,ab2023,2.0,3,1,31.6,31.6,0.0
RIO,bis2022,2.0,0,106,35.1,-14.0,4.7
RIO,bis2022,2.0,1,155,19.0,-10.2,10.3
RIO,bis2022,2.0,2,57,3.1,-23.6,3.5
RIO,bis2022,2.0,3,1,-70.9,-70.9,0.0
ROP,ab2023,2.0,0,91,-17.7,-39.3,13.2
ROP,ab2023,2.0,1,143,-15.2,-23.5,7.0
ROP,ab2023,2.0,2,41,6.3,-8.7,2.4
ROP,ab2023,2.0,3,5,18.5,1.9,0.0
ROP,bis2022,2.0,0,76,12.0,-8.9,3.9
ROP,bis2022,2.0,1,140,23.5,-2.9,0.7
ROP,bis2022,2.0,2,23,-6.6,-22.3,4.3
ROP,bis2022,2.0,3,1,-55.3,-55.3,0.0
ROST,ab2023,2.0,0,88,4.3,-16.6,13.6
ROST,ab2023,2.0,1,140,12.1,-9.6,6.4
ROST,ab2023,2.0,2,32,-10.2,-14.6,12.5
ROST,ab2023,2.0,3,4,0.8,-5.2,0.0
ROST,bis2022,2.0,0,68,-14.0,-21.4,17.6
ROST,bis2022,2.0,1,137,-3.4,-15.1,6.6
ROST,bis2022,2.0,2,29,-15.0,-26.8,3.4
ROST,bis2022,2.0,3,5,46.8,48.7,0.0
RTX,ab2023,2.0,0,72,9.6,-11.6,13.9
RTX,ab2023,2.0,1,156,17.5,-3.1,3.8
RTX,ab2023,2.0,2,32,70.9,22.7,6.2
RTX,ab2023,2.0,3,4,71.0,71.5,0.0
RTX,bis2022,2.0,0,79,-21.5,-36.7,3.8
RTX,bis2022,2.0,1,145,-6.3,-22.1,2.1
RTX,bis2022,2.0,2,22,-6.5,-9.1,9.1
RTX,bis2022,2.0,3,1,10.0,10.0,0.0
RWE.DE,ab2023,2.0,0,57,40.5,-1.6,0.0
RWE.DE,ab2023,2.0,1,146,31.3,-4.3,2.7
RWE.DE,ab2023,2.0,2,33,-5.1,-23.2,9.1
RWE.DE,ab2023,2.0,3,5,-10.1,5.7,0.0
RWE.DE,bis2022,2.0,0,59,10.1,-15.7,5.1
RWE.DE,bis2022,2.0,1,138,1.2,-20.2,8.0
RWE.DE,bis2022,2.0,2,20,25.4,11.5,0.0
RWE.DE,bis2022,2.0,3,1,-25.1,-25.1,0.0
RY,ab2023,2.0,0,92,19.8,-17.6,13.0
RY,ab2023,2.0,1,140,17.7,-6.0,2.9
RY,ab2023,2.0,2,28,4.0,-20.7,0.0
RY,ab2023,2.0,3,4,83.9,4.9,0.0
RY,bis2022,2.0,0,91,6.5,-22.8,13.2
RY,bis2022,2.0,1,142,19.1,-1.5,2.8
RY,bis2022,2.0,2,19,12.4,8.1,5.3
SAN,ab2023,2.0,0,95,21.6,-3.2,7.4
SAN,ab2023,2.0,1,153,29.7,5.7,2.0
SAN,ab2023,2.0,2,26,5.6,-8.0,0.0
SAN,ab2023,2.0,3,1,41.9,41.9,0.0
SAN,bis2022,2.0,0,109,-9.9,-27.0,4.6
SAN,bis2022,2.0,1,105,-4.0,-22.1,3.8
SAN,bis2022,2.0,2,41,11.4,-6.8,4.9
SAN,bis2022,2.0,3,1,237.1,237.1,0.0
SAP.DE,ab2023,2.0,0,94,11.0,-20.4,9.6
SAP.DE,ab2023,2.0,1,136,0.3,-22.9,8.8
SAP.DE,ab2023,2.0,2,27,3.2,-11.3,7.4
SAP.DE,ab2023,2.0,3,3,-13.8,24.4,33.3
SAP.DE,bis2022,2.0,0,86,0.5,-37.2,12.8
SAP.DE,bis2022,2.0,1,135,0.2,-20.3,5.2
SAP.DE,bis2022,2.0,2,40,-14.1,-33.4,12.5
SAP.DE,bis2022,2.0,3,3,-17.1,-25.0,0.0
SBUX,ab2023,2.0,0,74,-6.9,-33.0,13.5
SBUX,ab2023,2.0,1,122,2.1,-17.3,3.3
SBUX,ab2023,2.0,2,41,2.2,-15.7,14.6
SBUX,ab2023,2.0,3,2,-0.9,-0.9,0.0
SBUX,bis2022,2.0,0,72,19.2,5.5,12.5
SBUX,bis2022,2.0,1,142,6.0,-8.5,12.0
SBUX,bis2022,2.0,2,28,-35.2,-42.2,10.7
SBUX,bis2022,2.0,3,4,-10.6,-12.3,0.0
SCCO,ab2023,2.0,0,107,0.1,-21.0,6.5
SCCO,ab2023,2.0,1,144,-2.2,-20.2,5.6
SCCO,ab2023,2.0,2,35,21.9,-5.0,0.0
SCCO,ab2023,2.0,3,4,45.1,11.6,0.0
SCCO,bis2022,2.0,0,99,28.5,-13.9,6.1
SCCO,bis2022,2.0,1,130,27.6,0.4,4.6
SCCO,bis2022,2.0,2,33,1.9,-11.1,6.1
SCCO,bis2022,2.0,3,3,-27.7,-40.2,0.0
SCHW,ab2023,2.0,0,79,5.7,-39.5,13.9
SCHW,ab2023,2.0,1,138,14.2,-13.9,6.5
SCHW,ab2023,2.0,2,40,24.0,-16.2,0.0
SCHW,ab2023,2.0,3,2,34.0,34.0,0.0
SCHW,bis2022,2.0,0,81,11.1,-19.8,4.9
SCHW,bis2022,2.0,1,136,4.4,-14.8,2.2
SCHW,bis2022,2.0,2,38,9.1,10.6,13.2
SCHW,bis2022,2.0,3,5,70.9,76.2,0.0
SHEL,ab2023,2.0,0,105,-3.1,-31.7,18.1
SHEL,ab2023,2.0,1,182,5.7,-13.3,7.7
SHEL,ab2023,2.0,2,27,-10.4,-26.7,0.0
SHEL,bis2022,2.0,0,115,-24.8,-46.6,19.1
SHEL,bis2022,2.0,1,153,-13.5,-26.1,7.2
SHEL,bis2022,2.0,2,18,14.0,-9.3,5.6
SHEL,bis2022,2.0,3,1,-37.6,-37.6,0.0
SHL.DE,ab2023,2.0,0,80,-18.3,-36.8,16.2
SHL.DE,ab2023,2.0,1,150,-15.5,-27.7,10.0
SHL.DE,ab2023,2.0,2,37,0.0,-26.2,2.7
SHL.DE,ab2023,2.0,3,2,-36.0,-36.0,0.0
SHL.DE,bis2022,2.0,0,73,-4.5,-31.1,9.6
SHL.DE,bis2022,2.0,1,130,16.5,-20.3,6.2
SHL.DE,bis2022,2.0,2,12,16.5,25.5,8.3
SHL.DE,bis2022,2.0,3,1,-18.9,-18.9,0.0
SHOP,ab2023,2.0,0,89,5.5,-33.0,19.1
SHOP,ab2023,2.0,1,132,36.8,-8.3,8.3
SHOP,ab2023,2.0,2,30,18.6,11.8,10.0
SHOP,ab2023,2.0,3,6,-5.6,-23.4,16.7
SHOP,bis2022,2.0,0,55,11.8,-10.7,5.5
SHOP,bis2022,2.0,1,118,9.3,-16.5,6.8
SHOP,bis2022,2.0,2,43,20.1,1.0,2.3
SHW,ab2023,2.0,0,70,-3.7,-33.0,5.7
SHW,ab2023,2.0,1,141,10.2,-11.5,7.1
SHW,ab2023,2.0,2,49,-2.8,-27.0,6.1
SHW,ab2023,2.0,3,3,-44.5,-33.2,33.3
SHW,bis2022,2.0,0,75,5.4,-22.1,9.3
SHW,bis2022,2.0,1,146,-1.4,-19.4,6.2
SHW,bis2022,2.0,2,26,0.4,-13.4,7.7
SHW,bis2022,2.0,3,2,134.0,134.0,0.0
SIE.DE,ab2023,2.0,0,89,6.6,-13.7,15.7
SIE.DE,ab2023,2.0,1,152,7.1,-13.4,5.3
SIE.DE,ab2023,2.0,2,41,21.9,-5.3,4.9
SIE.DE,ab2023,2.0,3,4,24.3,25.2,0.0
SIE.DE,bis2022,2.0,0,83,18.3,-5.0,10.8
SIE.DE,bis2022,2.0,1,122,14.5,-12.0,4.9
SIE.DE,bis2022,2.0,2,29,-12.7,-21.6,3.4
SIE.DE,bis2022,2.0,3,1,-23.9,-23.9,0.0
SMFG,ab2023,2.0,0,133,19.0,-17.5,18.8
SMFG,ab2023,2.0,1,140,38.2,0.9,9.3
SMFG,ab2023,2.0,2,26,33.7,16.3,0.0
SMFG,ab2023,2.0,3,1,45.2,45.2,0.0
SMFG,bis2022,2.0,0,80,31.0,-12.5,16.2
SMFG,bis2022,2.0,1,112,38.3,-10.0,7.1
SMFG,bis2022,2.0,2,18,63.1,-30.8,11.1
SMFG,bis2022,2.0,3,2,-8.1,-8.1,0.0
SNDK,ab2023,2.0,0,27,173.5,83.0,11.1
SNDK,ab2023,2.0,1,58,91.4,58.3,0.0
SNDK,ab2023,2.0,2,11,23.9,25.9,0.0
SNOW,ab2023,2.0,0,87,43.3,-7.4,10.3
SNOW,ab2023,2.0,1,127,24.1,-10.8,1.6
SNOW,ab2023,2.0,2,51,32.4,-0.8,3.9
SNOW,ab2023,2.0,3,7,14.9,-8.7,0.0
SNOW,bis2022,2.0,0,61,-12.0,-28.5,4.9
SNOW,bis2022,2.0,1,78,-4.9,-27.3,6.4
SNOW,bis2022,2.0,2,16,2.9,-27.6,6.2
SNOW,bis2022,2.0,3,3,11.9,-5.3,0.0
SNPS,ab2023,2.0,0,81,-11.9,-28.7,11.1
SNPS,ab2023,2.0,1,123,9.9,-16.7,4.1
SNPS,ab2023,2.0,2,53,22.7,-5.0,1.9
SNPS,ab2023,2.0,3,3,22.5,18.9,0.0
SNPS,bis2022,2.0,0,69,39.8,2.1,8.7
SNPS,bis2022,2.0,1,116,38.9,-6.8,1.7
SNPS,bis2022,2.0,2,46,32.7,-1.5,0.0
SNPS,bis2022,2.0,3,1,13.8,13.8,0.0
SNY,ab2023,2.0,0,90,7.7,-26.8,18.9
SNY,ab2023,2.0,1,158,4.4,-18.3,9.5
SNY,ab2023,2.0,2,44,15.1,-8.2,4.5
SNY,ab2023,2.0,3,6,35.4,0.3,0.0
SNY,bis2022,2.0,0,119,-11.3,-38.4,21.0
SNY,bis2022,2.0,1,155,-8.2,-25.3,5.2
SNY,bis2022,2.0,2,41,15.9,6.1,2.4
SNY,bis2022,2.0,3,3,152.3,148.3,0.0
SO,ab2023,2.0,0,78,30.3,7.1,2.6
SO,ab2023,2.0,1,124,8.5,-6.1,2.4
SO,ab2023,2.0,2,41,2.7,-8.9,0.0
SO,ab2023,2.0,3,2,78.4,78.4,0.0
SO,bis2022,2.0,0,71,6.9,-17.8,2.8
SO,bis2022,2.0,1,132,-2.2,-29.4,2.3
SO,bis2022,2.0,2,30,21.3,1.2,0.0
SONY,ab2023,2.0,0,129,-9.6,-49.8,25.6
SONY,ab2023,2.0,1,158,-1.0,-14.4,13.3
SONY,ab2023,2.0,2,36,-2.2,-12.1,2.8
SONY,ab2023,2.0,3,4,-5.2,-17.8,0.0
SONY,bis2022,2.0,0,82,30.7,-29.5,14.6
SONY,bis2022,2.0,1,143,25.4,-20.6,8.4
SONY,bis2022,2.0,2,41,23.4,-17.3,2.4
SONY,bis2022,2.0,3,6,38.7,14.1,0.0
SPG,ab2023,2.0,0,83,6.0,-6.3,9.6
SPG,ab2023,2.0,1,155,5.7,-3.7,2.6
SPG,ab2023,2.0,2,27,9.9,-9.2,0.0
SPG,ab2023,2.0,3,2,-32.9,-32.9,0.0
SPG,bis2022,2.0,0,90,0.7,-22.8,14.4
SPG,bis2022,2.0,1,120,14.7,-20.9,6.7
SPG,bis2022,2.0,2,25,5.8,-19.5,8.0
SPG,bis2022,2.0,3,5,-8.0,-18.5,0.0
SPGI,ab2023,2.0,0,86,-7.4,-23.6,10.5
SPGI,ab2023,2.0,1,129,-1.9,-14.6,7.0
SPGI,ab2023,2.0,2,42,2.2,-4.6,0.0
SPGI,ab2023,2.0,3,3,26.6,46.3,0.0
SPGI,bis2022,2.0,0,58,19.4,-7.3,3.4
SPGI,bis2022,2.0,1,121,4.6,-17.0,5.0
SPGI,bis2022,2.0,2,51,10.2,3.5,3.9
SPGI,bis2022,2.0,3,5,-37.3,-49.8,0.0
