datum,vix,vdax,fg,vdax_quelle
2024-09-27,16.96,14.92,67.31,gemessen:^GDAXI
2024-09-30,16.73,15.24,73.69,gemessen:^GDAXI
2024-10-01,19.26,15.42,70.31,gemessen:^GDAXI
2024-10-02,18.90,15.00,70.57,gemessen:^GDAXI
2024-10-03,20.49,14.96,69.43,gemessen:^GDAXI
2024-10-04,19.21,15.02,71.40,gemessen:^GDAXI
2024-10-07,22.64,13.85,70.83,gemessen:^GDAXI
2024-10-08,21.42,13.76,71.17,gemessen:^GDAXI
2024-10-09,20.86,13.40,71.14,gemessen:^GDAXI
2024-10-10,20.93,13.50,70.29,gemessen:^GDAXI
2024-10-11,20.46,13.38,71.66,gemessen:^GDAXI
2024-10-14,19.70,13.21,74.23,gemessen:^GDAXI
2024-10-15,20.64,13.11,71.14,gemessen:^GDAXI
2024-10-16,19.58,13.17,69.03,gemessen:^GDAXI
2024-10-17,19.11,13.29,68.57,gemessen:^GDAXI
2024-10-18,18.03,12.41,72.43,gemessen:^GDAXI
2024-10-21,18.37,11.68,69.80,gemessen:^GDAXI
2024-10-22,18.20,11.61,70.37,gemessen:^GDAXI
2024-10-23,19.24,11.42,63.20,gemessen:^GDAXI
2024-10-24,19.08,11.30,62.94,gemessen:^GDAXI
2024-10-25,20.33,9.80,58.74,gemessen:^GDAXI
2024-10-28,19.80,8.93,60.86,gemessen:^GDAXI
2024-10-29,19.34,8.54,60.06,gemessen:^GDAXI
2024-10-30,20.35,9.24,57.20,gemessen:^GDAXI
2024-10-31,23.16,9.78,40.46,gemessen:^GDAXI
2024-11-01,21.88,9.90,50.49,gemessen:^GDAXI
2024-11-04,21.98,9.95,42.43,gemessen:^GDAXI
2024-11-05,20.49,10.12,43.54,gemessen:^GDAXI
2024-11-06,16.27,10.89,44.00,gemessen:^GDAXI
2024-11-07,15.20,11.91,59.06,gemessen:^GDAXI
2024-11-08,14.94,12.19,59.43,gemessen:^GDAXI
2024-11-11,14.97,12.57,66.60,gemessen:^GDAXI
2024-11-12,14.71,14.39,66.71,gemessen:^GDAXI
2024-11-13,14.02,14.39,66.31,gemessen:^GDAXI
2024-11-14,14.31,15.26,60.31,gemessen:^GDAXI
2024-11-15,16.14,14.98,51.20,gemessen:^GDAXI
2024-11-18,15.58,14.88,50.29,gemessen:^GDAXI
2024-11-19,16.35,14.68,49.51,gemessen:^GDAXI
2024-11-20,17.16,14.69,49.51,gemessen:^GDAXI
2024-11-21,16.87,14.97,56.60,gemessen:^GDAXI
2024-11-22,15.24,15.29,60.71,gemessen:^GDAXI
2024-11-25,14.60,15.37,62.89,gemessen:^GDAXI
2024-11-26,14.10,15.42,65.91,gemessen:^GDAXI
2024-11-27,14.10,15.41,64.40,gemessen:^GDAXI
2024-11-28,,15.18,,gemessen:^GDAXI
2024-11-29,13.51,15.11,65.00,gemessen:^GDAXI
2024-12-02,13.34,15.67,65.31,gemessen:^GDAXI
2024-12-03,13.30,15.46,59.57,gemessen:^GDAXI
2024-12-04,13.45,15.71,57.49,gemessen:^GDAXI
2024-12-05,13.54,14.94,54.91,gemessen:^GDAXI
2024-12-06,12.77,14.10,52.14,gemessen:^GDAXI
2024-12-09,14.19,13.71,49.26,gemessen:^GDAXI
2024-12-10,14.18,13.33,46.97,gemessen:^GDAXI
2024-12-11,13.58,10.18,49.20,gemessen:^GDAXI
2024-12-12,13.92,10.05,47.11,gemessen:^GDAXI
2024-12-13,13.81,9.44,49.11,gemessen:^GDAXI
2024-12-16,14.69,9.59,56.06,gemessen:^GDAXI
2024-12-17,15.87,9.73,51.40,gemessen:^GDAXI
2024-12-18,27.62,9.19,33.13,gemessen:^GDAXI
2024-12-19,24.09,10.65,19.51,gemessen:^GDAXI
2024-12-20,18.36,10.72,27.60,gemessen:^GDAXI
2024-12-23,16.78,10.45,30.14,gemessen:^GDAXI
2024-12-24,14.27,,34.51,gemessen:^GDAXI
2024-12-26,14.73,,34.17,gemessen:^GDAXI
2024-12-27,15.95,10.57,33.83,gemessen:^GDAXI
2024-12-30,17.40,10.43,28.60,gemessen:^GDAXI
2024-12-31,17.35,,26.31,gemessen:^GDAXI
2025-01-02,17.93,10.47,24.31,gemessen:^GDAXI
2025-01-03,16.13,10.51,28.89,gemessen:^GDAXI
2025-01-06,16.04,11.20,33.77,gemessen:^GDAXI
2025-01-07,17.82,10.13,34.31,gemessen:^GDAXI
2025-01-08,17.70,10.08,31.91,gemessen:^GDAXI
2025-01-09,,9.41,,gemessen:^GDAXI
2025-01-10,19.54,9.30,25.63,gemessen:^GDAXI
2025-01-13,19.19,9.37,25.34,gemessen:^GDAXI
2025-01-14,18.71,9.70,25.14,gemessen:^GDAXI
2025-01-15,16.12,11.00,27.43,gemessen:^GDAXI
2025-01-16,16.60,11.02,27.34,gemessen:^GDAXI
2025-01-17,15.97,11.70,36.03,gemessen:^GDAXI
2025-01-20,,11.72,,gemessen:^GDAXI
2025-01-21,15.06,11.53,39.91,gemessen:^GDAXI
2025-01-22,15.10,11.72,41.63,gemessen:^GDAXI
2025-01-23,15.02,11.81,43.69,gemessen:^GDAXI
2025-01-24,14.85,10.34,45.80,gemessen:^GDAXI
2025-01-27,17.90,10.44,37.97,gemessen:^GDAXI
2025-01-28,16.41,10.34,40.63,gemessen:^GDAXI
2025-01-29,16.56,10.50,42.40,gemessen:^GDAXI
2025-01-30,15.84,10.13,45.91,gemessen:^GDAXI
2025-01-31,16.43,10.20,43.77,gemessen:^GDAXI
2025-02-03,18.62,11.50,37.40,gemessen:^GDAXI
2025-02-04,17.21,10.65,37.14,gemessen:^GDAXI
2025-02-05,15.77,10.59,38.63,gemessen:^GDAXI
2025-02-06,15.50,11.25,39.69,gemessen:^GDAXI
2025-02-07,16.54,11.58,38.37,gemessen:^GDAXI
2025-02-10,15.81,11.19,44.71,gemessen:^GDAXI
2025-02-11,16.02,10.83,45.40,gemessen:^GDAXI
2025-02-12,15.89,10.80,41.37,gemessen:^GDAXI
2025-02-13,15.10,11.68,46.60,gemessen:^GDAXI
2025-02-14,14.77,12.08,43.69,gemessen:^GDAXI
2025-02-17,,12.13,,gemessen:^GDAXI
2025-02-18,15.35,12.15,46.80,gemessen:^GDAXI
2025-02-19,15.27,14.38,47.63,gemessen:^GDAXI
2025-02-20,15.66,14.43,44.23,gemessen:^GDAXI
2025-02-21,18.21,14.35,36.97,gemessen:^GDAXI
2025-02-24,18.98,14.39,29.54,gemessen:^GDAXI
2025-02-25,19.43,14.18,24.20,gemessen:^GDAXI
2025-02-26,19.10,14.98,21.26,gemessen:^GDAXI
2025-02-27,21.13,15.49,12.76,gemessen:^GDAXI
2025-02-28,19.63,15.48,20.66,gemessen:^GDAXI
2025-03-03,22.78,17.60,12.34,gemessen:^GDAXI
2025-03-04,23.51,21.50,11.04,gemessen:^GDAXI
2025-03-05,21.93,24.08,11.51,gemessen:^GDAXI
2025-03-06,24.87,24.39,17.20,gemessen:^GDAXI
2025-03-07,23.37,25.16,17.64,gemessen:^GDAXI
2025-03-10,27.86,25.93,17.07,gemessen:^GDAXI
2025-03-11,26.92,26.38,15.11,gemessen:^GDAXI
2025-03-12,24.23,26.81,15.91,gemessen:^GDAXI
2025-03-13,24.66,26.86,15.19,gemessen:^GDAXI
2025-03-14,21.77,26.66,22.06,gemessen:^GDAXI
2025-03-17,20.51,26.68,22.57,gemessen:^GDAXI
2025-03-18,21.70,26.54,22.23,gemessen:^GDAXI
2025-03-19,19.90,26.60,21.60,gemessen:^GDAXI
2025-03-20,19.80,26.16,21.69,gemessen:^GDAXI
2025-03-21,19.28,26.14,22.69,gemessen:^GDAXI
2025-03-24,17.48,26.15,25.40,gemessen:^GDAXI
2025-03-25,17.15,26.32,29.29,gemessen:^GDAXI
2025-03-26,18.33,26.71,28.89,gemessen:^GDAXI
2025-03-27,18.69,26.18,28.34,gemessen:^GDAXI
2025-03-28,21.65,26.13,26.37,gemessen:^GDAXI
2025-03-31,22.28,26.52,21.11,gemessen:^GDAXI
2025-04-01,21.77,25.52,19.57,gemessen:^GDAXI
2025-04-02,21.51,22.29,22.60,gemessen:^GDAXI
2025-04-03,30.02,21.29,12.14,gemessen:^GDAXI
2025-04-04,45.31,26.04,5.39,gemessen:^GDAXI
2025-04-07,46.98,28.67,4.00,gemessen:^GDAXI
2025-04-08,52.33,30.43,2.90,gemessen:^GDAXI
2025-04-09,33.62,31.58,9.50,gemessen:^GDAXI
2025-04-10,40.72,35.41,5.61,gemessen:^GDAXI
2025-04-11,37.56,35.44,8.39,gemessen:^GDAXI
2025-04-14,30.89,36.39,12.34,gemessen:^GDAXI
2025-04-15,30.12,36.75,13.11,gemessen:^GDAXI
2025-04-16,32.64,36.49,11.14,gemessen:^GDAXI
2025-04-17,29.65,36.49,16.06,gemessen:^GDAXI
2025-04-21,33.82,,12.37,gemessen:^GDAXI
2025-04-22,30.57,36.49,13.60,gemessen:^GDAXI
2025-04-23,28.45,38.40,21.54,gemessen:^GDAXI
2025-04-24,26.47,38.46,24.09,gemessen:^GDAXI
2025-04-25,24.84,38.35,34.51,gemessen:^GDAXI
2025-04-28,25.15,38.19,32.14,gemessen:^GDAXI
2025-04-29,24.17,38.22,32.74,gemessen:^GDAXI
2025-04-30,24.70,38.10,32.37,gemessen:^GDAXI
2025-05-01,24.60,,41.26,gemessen:^GDAXI
2025-05-02,22.68,38.77,38.29,gemessen:^GDAXI
2025-05-05,23.64,38.54,53.06,gemessen:^GDAXI
2025-05-06,24.76,38.48,54.66,gemessen:^GDAXI
2025-05-07,23.55,36.78,54.14,gemessen:^GDAXI
2025-05-08,22.48,31.19,57.66,gemessen:^GDAXI
2025-05-09,21.90,25.85,60.03,gemessen:^GDAXI
2025-05-12,18.39,25.20,64.49,gemessen:^GDAXI
2025-05-13,18.22,21.26,68.20,gemessen:^GDAXI
2025-05-14,18.62,17.34,70.40,gemessen:^GDAXI
2025-05-15,17.83,16.38,69.14,gemessen:^GDAXI
2025-05-16,17.24,14.55,70.60,gemessen:^GDAXI
2025-05-19,18.14,14.25,69.74,gemessen:^GDAXI
2025-05-20,18.09,14.22,69.17,gemessen:^GDAXI
2025-05-21,20.87,13.71,66.23,gemessen:^GDAXI
2025-05-22,20.28,14.25,66.80,gemessen:^GDAXI
2025-05-23,22.29,12.91,64.09,gemessen:^GDAXI
2025-05-26,,13.70,,gemessen:^GDAXI
2025-05-27,18.96,13.71,65.74,gemessen:^GDAXI
2025-05-28,19.31,14.29,64.74,gemessen:^GDAXI
2025-05-29,19.18,14.50,64.46,gemessen:^GDAXI
2025-05-30,18.57,14.50,61.91,gemessen:^GDAXI
2025-06-02,18.36,12.01,62.43,gemessen:^GDAXI
2025-06-03,17.69,11.66,54.57,gemessen:^GDAXI
2025-06-04,17.61,11.66,54.89,gemessen:^GDAXI
2025-06-05,18.48,11.31,57.97,gemessen:^GDAXI
2025-06-06,16.77,11.00,61.77,gemessen:^GDAXI
2025-06-09,17.16,11.15,63.43,gemessen:^GDAXI
2025-06-10,16.95,11.57,64.00,gemessen:^GDAXI
2025-06-11,17.26,11.57,64.20,gemessen:^GDAXI
2025-06-12,18.02,11.77,64.60,gemessen:^GDAXI
2025-06-13,20.82,12.12,59.54,gemessen:^GDAXI
2025-06-16,19.11,12.40,61.11,gemessen:^GDAXI
2025-06-17,21.60,12.68,57.43,gemessen:^GDAXI
2025-06-18,20.14,12.60,54.29,gemessen:^GDAXI
2025-06-19,,12.90,,gemessen:^GDAXI
2025-06-20,20.62,13.82,54.51,gemessen:^GDAXI
2025-06-23,19.83,12.85,56.60,gemessen:^GDAXI
2025-06-24,17.48,12.71,57.89,gemessen:^GDAXI
2025-06-25,16.76,12.40,59.26,gemessen:^GDAXI
2025-06-26,16.59,12.46,63.00,gemessen:^GDAXI
2025-06-27,16.32,13.67,64.80,gemessen:^GDAXI
2025-06-30,16.73,13.76,69.23,gemessen:^GDAXI
2025-07-01,16.83,14.15,67.54,gemessen:^GDAXI
2025-07-02,16.64,14.05,63.71,gemessen:^GDAXI
2025-07-03,16.38,13.94,77.63,gemessen:^GDAXI
2025-07-04,,14.03,,gemessen:^GDAXI
2025-07-07,17.79,14.74,75.09,gemessen:^GDAXI
2025-07-08,16.81,14.77,74.63,gemessen:^GDAXI
2025-07-09,15.94,15.24,75.91,gemessen:^GDAXI
2025-07-10,15.78,15.30,76.97,gemessen:^GDAXI
2025-07-11,16.40,15.36,75.26,gemessen:^GDAXI
2025-07-14,17.20,14.88,76.11,gemessen:^GDAXI
2025-07-15,17.38,14.80,73.49,gemessen:^GDAXI
2025-07-16,17.16,14.20,72.94,gemessen:^GDAXI
2025-07-17,16.52,14.78,74.17,gemessen:^GDAXI
2025-07-18,16.41,14.12,73.94,gemessen:^GDAXI
2025-07-21,16.65,13.63,73.29,gemessen:^GDAXI
2025-07-22,16.50,14.24,73.89,gemessen:^GDAXI
2025-07-23,15.37,13.50,76.37,gemessen:^GDAXI
2025-07-24,15.39,13.24,75.26,gemessen:^GDAXI
2025-07-25,14.93,13.22,74.66,gemessen:^GDAXI
2025-07-28,15.03,12.60,73.80,gemessen:^GDAXI
2025-07-29,15.98,12.95,70.63,gemessen:^GDAXI
2025-07-30,15.48,12.37,68.03,gemessen:^GDAXI
2025-07-31,16.72,12.69,63.71,gemessen:^GDAXI
2025-08-01,20.38,15.68,49.80,gemessen:^GDAXI
2025-08-04,17.52,16.40,56.89,gemessen:^GDAXI
2025-08-05,17.85,15.88,55.03,gemessen:^GDAXI
2025-08-06,16.77,15.79,55.31,gemessen:^GDAXI
2025-08-07,16.57,15.48,54.71,gemessen:^GDAXI
2025-08-08,15.15,15.44,58.37,gemessen:^GDAXI
2025-08-11,16.25,15.22,57.63,gemessen:^GDAXI
2025-08-12,14.73,15.19,62.26,gemessen:^GDAXI
2025-08-13,14.49,15.30,63.34,gemessen:^GDAXI
2025-08-14,14.83,15.50,63.26,gemessen:^GDAXI
2025-08-15,15.09,14.61,63.54,gemessen:^GDAXI
2025-08-18,14.99,14.58,64.20,gemessen:^GDAXI
2025-08-19,15.57,14.65,59.89,gemessen:^GDAXI
2025-08-20,15.69,14.27,55.91,gemessen:^GDAXI
2025-08-21,16.60,13.99,52.60,gemessen:^GDAXI
2025-08-22,14.22,14.00,55.54,gemessen:^GDAXI
2025-08-25,14.79,14.02,53.94,gemessen:^GDAXI
2025-08-26,14.62,13.64,55.40,gemessen:^GDAXI
2025-08-27,14.85,13.24,59.11,gemessen:^GDAXI
2025-08-28,14.43,13.21,64.43,gemessen:^GDAXI
2025-08-29,15.36,13.06,61.54,gemessen:^GDAXI
2025-09-01,,8.92,,gemessen:^GDAXI
2025-09-02,17.17,11.20,62.46,gemessen:^GDAXI
2025-09-03,16.35,11.24,61.37,gemessen:^GDAXI
2025-09-04,15.30,11.50,61.17,gemessen:^GDAXI
2025-09-05,15.18,10.95,58.69,gemessen:^GDAXI
2025-09-08,15.11,11.49,58.23,gemessen:^GDAXI
2025-09-09,15.04,11.50,57.94,gemessen:^GDAXI
2025-09-10,15.35,11.53,57.94,gemessen:^GDAXI
2025-09-11,14.71,11.30,60.34,gemessen:^GDAXI
2025-09-12,14.76,10.84,61.34,gemessen:^GDAXI
2025-09-15,15.69,10.91,64.46,gemessen:^GDAXI
2025-09-16,16.36,12.34,64.37,gemessen:^GDAXI
2025-09-17,15.72,12.18,63.77,gemessen:^GDAXI
2025-09-18,15.70,13.21,66.54,gemessen:^GDAXI
2025-09-19,15.45,13.19,66.23,gemessen:^GDAXI
2025-09-22,16.10,13.15,66.51,gemessen:^GDAXI
2025-09-23,16.64,13.25,56.77,gemessen:^GDAXI
2025-09-24,16.18,13.24,54.57,gemessen:^GDAXI
2025-09-25,16.74,13.29,50.66,gemessen:^GDAXI
2025-09-26,15.29,13.70,51.29,gemessen:^GDAXI
2025-09-29,16.12,13.58,50.97,gemessen:^GDAXI
2025-09-30,16.28,13.58,51.40,gemessen:^GDAXI
2025-10-01,16.29,11.17,52.49,gemessen:^GDAXI
2025-10-02,16.63,11.82,54.54,gemessen:^GDAXI
2025-10-03,16.65,11.68,52.57,gemessen:^GDAXI
2025-10-06,16.37,11.28,53.97,gemessen:^GDAXI
2025-10-07,17.24,10.96,51.86,gemessen:^GDAXI
2025-10-08,16.30,11.11,52.94,gemessen:^GDAXI
2025-10-09,16.43,10.95,48.63,gemessen:^GDAXI
2025-10-10,21.66,12.43,30.14,gemessen:^GDAXI
2025-10-13,19.03,12.53,29.74,gemessen:^GDAXI
2025-10-14,20.81,12.80,28.29,gemessen:^GDAXI
2025-10-15,20.64,10.92,27.41,gemessen:^GDAXI
2025-10-16,25.31,10.94,23.11,gemessen:^GDAXI
2025-10-17,20.78,12.16,22.33,gemessen:^GDAXI
2025-10-20,18.23,13.56,29.86,gemessen:^GDAXI
2025-10-21,17.87,13.39,28.54,gemessen:^GDAXI
2025-10-22,18.60,13.72,26.37,gemessen:^GDAXI
2025-10-23,17.30,13.72,27.57,gemessen:^GDAXI
2025-10-24,16.37,13.50,32.46,gemessen:^GDAXI
2025-10-27,15.79,13.26,37.34,gemessen:^GDAXI
2025-10-28,16.42,13.28,39.34,gemessen:^GDAXI
2025-10-29,16.92,13.41,42.11,gemessen:^GDAXI
2025-10-30,16.91,12.98,37.06,gemessen:^GDAXI
2025-10-31,17.44,12.31,34.46,gemessen:^GDAXI
2025-11-03,17.17,12.62,32.60,gemessen:^GDAXI
2025-11-04,19.00,12.86,20.94,gemessen:^GDAXI
2025-11-05,18.01,12.97,23.06,gemessen:^GDAXI
2025-11-06,19.50,13.21,24.34,gemessen:^GDAXI
2025-11-07,19.08,13.30,20.43,gemessen:^GDAXI
2025-11-10,17.60,13.87,29.94,gemessen:^GDAXI
2025-11-11,17.28,13.83,30.46,gemessen:^GDAXI
2025-11-12,17.51,14.34,34.57,gemessen:^GDAXI
2025-11-13,20.00,15.16,24.54,gemessen:^GDAXI
2025-11-14,19.83,15.25,22.06,gemessen:^GDAXI
2025-11-17,22.38,14.47,11.64,gemessen:^GDAXI
2025-11-18,24.69,14.02,8.90,gemessen:^GDAXI
2025-11-19,23.66,13.91,7.86,gemessen:^GDAXI
2025-11-20,26.42,14.00,5.17,gemessen:^GDAXI
2025-11-21,23.43,14.08,5.66,gemessen:^GDAXI
2025-11-24,20.52,14.35,13.69,gemessen:^GDAXI
2025-11-25,18.56,14.82,15.03,gemessen:^GDAXI
2025-11-26,17.19,15.47,17.66,gemessen:^GDAXI
2025-11-27,,15.38,,gemessen:^GDAXI
2025-11-28,16.35,15.43,21.77,gemessen:^GDAXI
2025-12-01,17.24,15.67,22.09,gemessen:^GDAXI
2025-12-02,16.59,15.55,23.26,gemessen:^GDAXI
2025-12-03,16.08,15.35,24.77,gemessen:^GDAXI
2025-12-04,15.78,15.55,36.03,gemessen:^GDAXI
2025-12-05,15.41,14.96,38.14,gemessen:^GDAXI
2025-12-08,16.66,14.71,40.77,gemessen:^GDAXI
2025-12-09,16.93,13.69,40.94,gemessen:^GDAXI
2025-12-10,15.77,13.58,36.37,gemessen:^GDAXI
2025-12-11,14.85,13.10,43.74,gemessen:^GDAXI
2025-12-12,15.74,12.22,39.29,gemessen:^GDAXI
2025-12-15,16.50,11.94,49.31,gemessen:^GDAXI
2025-12-16,16.48,11.32,46.40,gemessen:^GDAXI
2025-12-17,17.62,9.40,37.69,gemessen:^GDAXI
2025-12-18,16.87,9.78,42.37,gemessen:^GDAXI
2025-12-19,14.91,9.74,44.20,gemessen:^GDAXI
2025-12-22,14.08,9.07,54.89,gemessen:^GDAXI
2025-12-23,14.00,8.96,58.57,gemessen:^GDAXI
2025-12-24,13.47,,58.00,gemessen:^GDAXI
2025-12-26,13.60,,54.86,gemessen:^GDAXI
2025-12-29,14.20,8.55,47.89,gemessen:^GDAXI
2025-12-30,14.33,8.00,46.11,gemessen:^GDAXI
2025-12-31,14.95,,43.26,gemessen:^GDAXI
2026-01-02,14.51,8.00,45.23,gemessen:^GDAXI
2026-01-05,14.90,8.98,47.60,gemessen:^GDAXI
2026-01-06,14.75,7.78,52.86,gemessen:^GDAXI
2026-01-07,15.38,8.07,48.57,gemessen:^GDAXI
2026-01-08,15.45,8.03,48.37,gemessen:^GDAXI
2026-01-09,14.49,7.87,54.11,gemessen:^GDAXI
2026-01-12,15.12,7.85,58.00,gemessen:^GDAXI
2026-01-13,15.98,7.85,59.09,gemessen:^GDAXI
2026-01-14,16.75,8.27,58.63,gemessen:^GDAXI
2026-01-15,15.84,8.17,63.66,gemessen:^GDAXI
2026-01-16,15.86,8.15,63.77,gemessen:^GDAXI
2026-01-19,,9.52,,gemessen:^GDAXI
2026-01-20,20.09,10.35,50.86,gemessen:^GDAXI
2026-01-21,16.90,10.31,53.86,gemessen:^GDAXI
2026-01-22,15.64,10.75,54.77,gemessen:^GDAXI
2026-01-23,16.09,10.33,54.89,gemessen:^GDAXI
2026-01-26,16.15,10.30,57.66,gemessen:^GDAXI
2026-01-27,16.35,10.33,64.97,gemessen:^GDAXI
2026-01-28,16.35,10.42,65.54,gemessen:^GDAXI
2026-01-29,16.88,12.88,63.83,gemessen:^GDAXI
2026-01-30,17.44,13.15,58.60,gemessen:^GDAXI
2026-02-02,16.34,13.62,63.40,gemessen:^GDAXI
2026-02-03,18.00,12.80,43.34,gemessen:^GDAXI
2026-02-04,18.64,13.02,47.23,gemessen:^GDAXI
2026-02-05,21.77,12.58,34.94,gemessen:^GDAXI
2026-02-06,20.37,13.10,45.37,gemessen:^GDAXI
2026-02-09,17.36,13.66,48.49,gemessen:^GDAXI
2026-02-10,17.79,13.48,47.23,gemessen:^GDAXI
2026-02-11,17.65,13.56,49.91,gemessen:^GDAXI
2026-02-12,20.82,13.47,36.36,gemessen:^GDAXI
2026-02-13,20.60,13.47,33.84,gemessen:^GDAXI
2026-02-16,,13.52,,gemessen:^GDAXI
2026-02-17,20.29,13.05,33.31,gemessen:^GDAXI
2026-02-18,19.62,13.02,34.16,gemessen:^GDAXI
2026-02-19,20.23,13.31,34.40,gemessen:^GDAXI
2026-02-20,19.09,13.01,42.34,gemessen:^GDAXI
2026-02-23,21.01,13.59,32.54,gemessen:^GDAXI
2026-02-24,19.55,13.58,40.26,gemessen:^GDAXI
2026-02-25,17.93,13.81,43.14,gemessen:^GDAXI
2026-02-26,18.63,13.81,42.91,gemessen:^GDAXI
2026-02-27,19.86,11.34,41.17,gemessen:^GDAXI
2026-03-02,21.44,14.53,34.29,gemessen:^GDAXI
2026-03-03,23.57,18.48,31.63,gemessen:^GDAXI
2026-03-04,21.15,19.65,33.07,gemessen:^GDAXI
2026-03-05,23.75,20.24,31.63,gemessen:^GDAXI
2026-03-06,29.49,20.40,25.26,gemessen:^GDAXI
2026-03-09,25.50,20.08,22.23,gemessen:^GDAXI
2026-03-10,24.93,21.51,20.27,gemessen:^GDAXI
2026-03-11,24.23,21.89,18.31,gemessen:^GDAXI
2026-03-12,27.29,21.87,,gemessen:^GDAXI
2026-03-13,27.19,21.89,16.67,gemessen:^GDAXI
2026-03-16,23.51,21.98,23.91,gemessen:^GDAXI
2026-03-17,22.37,22.22,22.89,gemessen:^GDAXI
2026-03-18,25.09,22.05,13.61,gemessen:^GDAXI
2026-03-19,24.06,23.13,18.31,gemessen:^GDAXI
2026-03-20,26.78,23.70,8.40,gemessen:^GDAXI
2026-03-23,26.15,24.00,11.63,gemessen:^GDAXI
2026-03-24,26.95,23.96,10.36,gemessen:^GDAXI
2026-03-25,25.33,24.79,16.54,gemessen:^GDAXI
2026-03-26,27.44,24.69,10.26,gemessen:^GDAXI
2026-03-27,31.05,24.62,8.17,gemessen:^GDAXI
2026-03-30,30.61,25.30,5.77,gemessen:^GDAXI
2026-03-31,25.25,24.41,14.89,gemessen:^GDAXI
2026-04-01,24.54,23.90,15.86,gemessen:^GDAXI
2026-04-02,23.87,23.00,18.29,gemessen:^GDAXI
2026-04-06,24.17,,21.86,gemessen:^GDAXI
2026-04-07,25.78,22.64,21.57,gemessen:^GDAXI
2026-04-08,21.04,28.54,29.17,gemessen:^GDAXI
2026-04-09,19.49,28.71,33.80,gemessen:^GDAXI
2026-04-10,19.23,27.48,38.06,gemessen:^GDAXI
2026-04-13,19.12,27.06,40.97,gemessen:^GDAXI
2026-04-14,18.36,27.38,47.26,gemessen:^GDAXI
2026-04-15,18.17,27.26,56.20,gemessen:^GDAXI
2026-04-16,17.94,27.24,61.49,gemessen:^GDAXI
2026-04-17,17.48,28.17,68.57,gemessen:^GDAXI
2026-04-20,18.87,28.27,69.97,gemessen:^GDAXI
2026-04-21,19.50,26.22,67.57,gemessen:^GDAXI
2026-04-22,18.92,24.95,68.46,gemessen:^GDAXI
2026-04-23,19.31,24.82,66.17,gemessen:^GDAXI
2026-04-24,18.71,24.82,65.40,gemessen:^GDAXI
2026-04-27,18.02,24.54,66.29,gemessen:^GDAXI
2026-04-28,17.83,23.80,67.43,gemessen:^GDAXI
2026-04-29,18.81,23.11,66.23,gemessen:^GDAXI
2026-04-30,16.89,23.23,69.51,gemessen:^GDAXI
2026-05-01,16.99,,71.17,gemessen:^GDAXI
2026-05-04,18.29,23.87,66.89,gemessen:^GDAXI
2026-05-05,17.38,22.82,67.26,gemessen:^GDAXI
2026-05-06,17.39,23.52,68.74,gemessen:^GDAXI
2026-05-07,17.08,23.49,67.29,gemessen:^GDAXI
2026-05-08,17.19,17.29,67.29,gemessen:^GDAXI
2026-05-11,18.38,16.73,66.63,gemessen:^GDAXI
2026-05-12,17.99,17.79,65.69,gemessen:^GDAXI
2026-05-13,17.87,17.93,64.97,gemessen:^GDAXI
2026-05-14,17.26,17.98,65.91,gemessen:^GDAXI
2026-05-15,18.43,19.48,63.23,gemessen:^GDAXI
2026-05-18,17.82,20.14,62.09,gemessen:^GDAXI
2026-05-19,18.06,18.53,59.26,gemessen:^GDAXI
2026-05-20,17.44,18.71,60.51,gemessen:^GDAXI
2026-05-21,16.76,18.67,57.51,gemessen:^GDAXI
2026-05-22,16.70,18.98,58.23,gemessen:^GDAXI
2026-05-25,16.59,19.99,,gemessen:^GDAXI
2026-05-26,17.01,20.29,59.83,gemessen:^GDAXI
2026-05-27,16.29,20.26,60.63,gemessen:^GDAXI
2026-05-28,15.74,20.28,60.71,gemessen:^GDAXI
2026-05-29,15.32,20.22,60.46,gemessen:^GDAXI
2026-06-01,16.05,19.86,59.46,gemessen:^GDAXI
2026-06-02,15.77,19.23,56.97,gemessen:^GDAXI
2026-06-03,16.06,19.15,54.63,gemessen:^GDAXI
2026-06-04,15.40,17.81,54.57,gemessen:^GDAXI
2026-06-05,21.51,17.63,41.86,gemessen:^GDAXI
2026-06-08,18.92,17.10,39.37,gemessen:^GDAXI
2026-06-09,19.87,17.32,33.77,gemessen:^GDAXI
2026-06-10,22.22,16.66,27.29,gemessen:^GDAXI
2026-06-11,19.44,16.47,29.69,gemessen:^GDAXI
2026-06-12,17.68,16.95,33.51,gemessen:^GDAXI
2026-06-15,16.20,15.41,40.14,gemessen:^GDAXI
2026-06-16,16.41,14.67,39.51,gemessen:^GDAXI
2026-06-17,18.44,14.64,32.94,gemessen:^GDAXI
2026-06-18,16.40,13.94,37.34,gemessen:^GDAXI
2026-06-19,,13.80,,gemessen:^GDAXI
2026-06-22,17.28,13.41,33.94,gemessen:^GDAXI
2026-06-23,19.49,11.84,28.46,gemessen:^GDAXI
2026-06-24,18.63,11.72,26.46,gemessen:^GDAXI
2026-06-25,18.89,12.33,25.43,gemessen:^GDAXI
2026-06-26,18.41,13.06,24.66,gemessen:^GDAXI
2026-06-29,17.65,13.06,26.86,gemessen:^GDAXI
2026-06-30,16.45,14.09,29.97,gemessen:^GDAXI
2026-07-01,16.59,14.00,31.63,gemessen:^GDAXI
2026-07-02,16.15,15.03,32.54,gemessen:^GDAXI
