reihe,ticker,tief,lage,faelle,haelt_1_pct,haelt_1.5_pct,haelt_2_pct,haelt_2.5_pct,haelt_3_pct,median_benoetigt_atr
vix,SPOT,3+,normal,15,20.0,33.3,33.3,33.3,40.0,4.78
vix,SPOT,3+,unruhig,17,23.5,23.5,35.3,35.3,47.1,3.161
vix,STX,1,ruhig,37,62.2,70.3,73.0,81.1,81.1,0.446
vix,STX,1,normal,50,44.0,54.0,66.0,70.0,76.0,1.157
vix,STX,1,unruhig,32,40.6,50.0,50.0,56.2,68.8,1.673
vix,STX,2,ruhig,8,62.5,75.0,75.0,75.0,75.0,0.678
vix,STX,2,normal,14,57.1,64.3,78.6,85.7,85.7,0.747
vix,STX,2,unruhig,17,23.5,52.9,58.8,64.7,70.6,1.49
vix,STX,3+,ruhig,4,50.0,50.0,50.0,50.0,50.0,3.988
vix,STX,3+,normal,11,27.3,36.4,54.5,54.5,54.5,1.922
vix,STX,3+,unruhig,22,36.4,50.0,59.1,59.1,72.7,1.611
vix,SYK,1,ruhig,28,32.1,35.7,35.7,42.9,50.0,3.046
vix,SYK,1,normal,50,24.0,32.0,42.0,50.0,54.0,2.639
vix,SYK,1,unruhig,41,53.7,61.0,63.4,65.9,70.7,0.811
vix,SYK,2,ruhig,13,15.4,15.4,15.4,30.8,30.8,4.948
vix,SYK,2,normal,14,50.0,57.1,64.3,78.6,78.6,0.94
vix,SYK,2,unruhig,19,52.6,52.6,52.6,52.6,52.6,0.87
vix,SYK,3+,ruhig,7,14.3,14.3,14.3,28.6,42.9,3.927
vix,SYK,3+,normal,11,36.4,45.5,63.6,72.7,72.7,1.632
vix,SYK,3+,unruhig,13,84.6,84.6,84.6,84.6,84.6,0.115
vix,T,1,ruhig,31,45.2,45.2,48.4,61.3,71.0,2.117
vix,T,1,normal,31,35.5,35.5,38.7,54.8,61.3,2.43
vix,T,1,unruhig,19,42.1,52.6,57.9,63.2,63.2,1.071
vix,T,2,ruhig,6,50.0,50.0,50.0,50.0,50.0,1.918
vix,T,2,normal,10,20.0,20.0,20.0,40.0,50.0,3.96
vix,T,2,unruhig,8,50.0,50.0,62.5,62.5,62.5,1.183
vix,T,3+,ruhig,3,0.0,0.0,0.0,33.3,33.3,3.084
vix,T,3+,normal,16,25.0,31.2,43.8,43.8,43.8,3.912
vix,T,3+,unruhig,17,23.5,29.4,35.3,41.2,52.9,2.806
vix,TD,1,ruhig,32,6.2,6.2,9.4,18.8,25.0,5.112
vix,TD,1,normal,57,45.6,54.4,61.4,66.7,66.7,1.111
vix,TD,1,unruhig,39,41.0,56.4,61.5,66.7,69.2,1.356
vix,TD,2,ruhig,6,16.7,33.3,33.3,50.0,50.0,3.426
vix,TD,2,normal,16,25.0,25.0,37.5,37.5,37.5,4.311
vix,TD,2,unruhig,18,44.4,55.6,55.6,66.7,66.7,1.101
