ticker,position,faelle,zurueckfall_atr_min,zurueckfall_atr_p25,zurueckfall_atr_median,zurueckfall_atr_p75,zurueckfall_atr_p90,zurueckfall_atr_p95,zurueckfall_atr_max,n_21t,haelt_21t_pct,ruecksetzer_21t_median,ruecksetzer_21t_p75,ruecksetzer_21t_p90,n_42t,haelt_42t_pct,ruecksetzer_42t_median,ruecksetzer_42t_p75,ruecksetzer_42t_p90,n_63t,haelt_63t_pct,ruecksetzer_63t_median,ruecksetzer_63t_p75,ruecksetzer_63t_p90,n_84t,haelt_84t_pct,ruecksetzer_84t_median,ruecksetzer_84t_p75,ruecksetzer_84t_p90,n_126t,haelt_126t_pct,ruecksetzer_126t_median,ruecksetzer_126t_p75,ruecksetzer_126t_p90,n_189t,haelt_189t_pct,ruecksetzer_189t_median,ruecksetzer_189t_p75,ruecksetzer_189t_p90,n_252t,haelt_252t_pct,ruecksetzer_252t_median,ruecksetzer_252t_p75,ruecksetzer_252t_p90
C,Hoch 4,13,0.8397835198275587,1.6062111500808336,2.506707119869275,7.547513281719273,10.409774634443181,12.652594210512046,15.492360891120283,13,23.1,2.0,6.0,9.05,13,15.4,2.5,7.5,10.4,13,0.0,2.5,7.5,10.4,13,0.0,6.0,9.0,14.35,13,0.0,6.25,9.0,14.35,13,0.0,6.25,10.75,14.7,12,0.0,8.5,11.88,15.93
C,Hoch 5,9,0.8350180977857389,2.616566083104473,2.874456897433982,8.810679081006915,12.034717395260643,13.813292559115022,15.591867722969406,9,55.6,2.5,2.75,9.15,9,33.3,2.5,8.75,11.9,9,33.3,2.75,8.75,11.9,9,33.3,3.75,11.0,15.6,9,22.2,4.25,11.75,15.6,9,22.2,5.75,15.5,16.0,8,12.5,9.62,15.62,16.0
C,Hoch 6,5,2.211023813079114,2.386380579441466,2.8043901946613032,3.4467250230566533,4.380562129060664,4.691841164395333,5.003120199730003,5,20.0,2.0,2.75,2.75,5,0.0,2.25,2.75,2.9,5,0.0,2.75,3.25,4.3,5,0.0,2.75,4.5,4.8,5,0.0,2.75,4.5,4.8,5,0.0,2.75,5.0,5.6,4,0.0,2.5,4.12,6.6
C,Hoch 7,3,1.2489644054563125,1.8634183761213965,2.4778723467864805,5.3336931800117435,7.047185679946902,7.618349846591954,8.189514013237007,3,0.0,2.25,3.5,4.25,3,0.0,2.25,4.25,5.45,3,0.0,2.25,5.12,6.85,3,0.0,2.25,5.12,6.85,3,0.0,2.25,5.12,6.85,2,0.0,1.62,1.94,2.12,2,0.0,1.62,1.94,2.12
C,Hoch 8,3,3.626151648812495,4.528686039660588,5.431220430508682,6.784353495588979,7.596233334637159,7.866859947653217,8.137486560669277,3,33.3,5.0,5.12,5.2,3,0.0,5.25,6.62,7.45,3,0.0,5.25,6.62,7.45,3,0.0,5.25,6.62,7.45,3,0.0,5.25,6.62,7.45,2,0.0,4.38,4.81,5.08,2,0.0,4.38,4.81,5.08
C,Hoch 9,1,6.07633836743052,6.07633836743052,6.07633836743052,6.07633836743052,6.07633836743052,6.07633836743052,6.07633836743052,1,100.0,6.0,6.0,6.0,1,0.0,6.0,6.0,6.0,1,0.0,6.0,6.0,6.0,1,0.0,6.0,6.0,6.0,1,0.0,6.0,6.0,6.0,1,0.0,6.0,6.0,6.0,1,0.0,6.0,6.0,6.0
CAT,alle,182,0.5553901194011288,2.5832747129834326,4.129807995561793,6.449258842252959,10.501325874966836,15.146672305811782,30.849463003850698,182,25.8,3.0,4.0,6.73,182,12.1,3.25,5.5,8.75,182,8.8,4.0,6.25,10.45,180,8.3,4.25,7.0,12.02,175,3.4,4.75,7.88,14.65,168,1.2,6.0,9.31,14.83,162,1.2,7.0,10.69,15.0
CAT,Hoch 1,78,0.5553901194011288,2.7563875351423746,4.534058239226633,6.852311942004122,11.157141908186114,15.392993717152072,30.849463003850698,78,24.4,2.75,3.94,7.65,78,14.1,3.62,6.19,9.9,78,7.7,4.38,6.75,11.07,77,6.5,4.5,7.0,13.3,77,3.9,5.0,7.5,15.55,74,0.0,6.0,8.44,15.78,74,0.0,7.38,10.25,15.78
CAT,Hoch 2,43,0.7220829652023438,1.927997794489782,4.190336367099338,5.80065168047195,8.770708533648406,9.309631364097955,24.671381519265605,43,30.2,3.0,4.25,5.95,43,14.0,3.75,5.62,7.2,43,11.6,4.0,5.75,8.6,42,11.9,4.25,6.38,8.67,41,2.4,5.0,7.5,11.25,39,2.6,6.25,8.75,13.3,38,2.6,6.62,10.19,13.33
CAT,Hoch 3,23,0.906519559161836,2.0426881944490356,3.422891720994249,5.455011446179649,9.606996769092772,10.191720384837975,27.10943385305847,23,26.1,3.25,4.88,6.75,23,8.7,3.25,4.88,9.3,23,8.7,3.25,5.25,9.55,23,8.7,5.0,8.12,11.8,22,4.5,6.0,9.38,14.28,21,4.8,7.25,13.5,14.5,20,5.0,8.0,14.12,15.1
CAT,Hoch 4,15,1.90384240960788,2.3430715250917293,2.936259667031534,5.204035129391711,9.081783639482245,16.17443109104909,28.803431435542304,15,26.7,2.5,3.12,4.5,15,6.7,2.5,3.75,4.6,15,6.7,2.75,5.12,9.05,15,6.7,3.5,7.38,13.9,14,0.0,3.88,8.0,14.43,13,0.0,4.25,9.5,14.95,12,0.0,5.75,10.75,15.48
CAT,Hoch 5,9,1.3459340761513934,3.479896429231213,4.589238888609329,5.4816493025275825,7.381225369431484,10.24036675023756,13.099508131043645,9,22.2,3.0,3.25,4.3,9,0.0,3.0,3.25,4.65,9,0.0,4.5,5.25,7.2,9,0.0,4.75,5.75,13.6,8,0.0,4.5,8.38,14.6,8,0.0,5.12,8.75,14.6,7,0.0,6.5,10.88,14.8
CAT,Hoch 6,6,1.3099303477155737,3.407755305712784,4.760027487539153,5.791278038656974,9.616110603306478,11.462924085862978,13.30973756841948,6,16.7,3.0,3.75,6.0,6,16.7,3.12,3.81,7.75,6,16.7,4.62,5.62,9.5,6,16.7,4.75,6.62,10.12,5,20.0,4.0,7.0,11.35,5,0.0,4.0,7.0,11.35,4,0.0,5.5,8.81,12.08
CAT,Hoch 7,3,2.067612169414584,3.1765444043598343,4.2854766393050845,7.408204216932838,9.281840763509491,9.906386279035042,10.530931794560592,3,0.0,3.5,3.88,4.1,3,0.0,4.25,7.12,8.85,3,0.0,4.25,7.38,9.25,3,0.0,4.25,7.75,9.85,3,0.0,4.25,7.75,9.85,3,0.0,4.25,7.75,9.85,2,0.0,6.62,8.94,10.32
CAT,Hoch 8,2,1.3703300797383615,3.837156568414808,6.303983057091253,8.7708095457677,10.250905438973568,10.744270736708856,11.237636034444145,2,50.0,3.62,4.81,5.53,2,50.0,5.62,7.81,9.12,2,50.0,6.12,8.56,10.03,2,50.0,6.12,8.56,10.03,2,0.0,6.12,8.56,10.03,2,0.0,6.12,8.56,10.03,2,0.0,6.12,8.56,10.03
CAT,Hoch 9,1,1.7563979376069854,1.7563979376069854,1.7563979376069854,1.7563979376069854,1.7563979376069854,1.7563979376069854,1.7563979376069854,1,0.0,1.75,1.75,1.75,1,0.0,1.75,1.75,1.75,1,0.0,1.75,1.75,1.75,1,0.0,1.75,1.75,1.75,1,0.0,1.75,1.75,1.75,1,0.0,1.75,1.75,1.75,1,0.0,1.75,1.75,1.75
CAT,Hoch 10,1,4.137222256092756,4.137222256092756,4.137222256092756,4.137222256092756,4.137222256092756,4.137222256092756,4.137222256092756,1,0.0,4.0,4.0,4.0,1,0.0,4.0,4.0,4.0,1,0.0,4.0,4.0,4.0,1,0.0,4.0,4.0,4.0,1,0.0,4.0,4.0,4.0,1,0.0,4.0,4.0,4.0,1,0.0,4.0,4.0,4.0
CAT,Hoch 11,1,4.663052297351902,4.663052297351902,4.663052297351902,4.663052297351902,4.663052297351902,4.663052297351902,4.663052297351902,1,100.0,4.5,4.5,4.5,1,0.0,4.5,4.5,4.5,1,0.0,4.5,4.5,4.5,1,0.0,4.5,4.5,4.5,1,0.0,4.5,4.5,4.5,1,0.0,4.5,4.5,4.5,1,0.0,4.5,4.5,4.5
CBK.DE,alle,201,0.689347720828042,2.316723814271182,3.6508588538359548,5.880003333362182,8.000001314463526,10.54619181757942,20.41830446348334,201,24.4,2.75,4.25,6.25,201,14.4,3.25,5.25,7.5,200,9.0,3.62,5.81,8.0,197,4.6,4.25,6.25,8.85,193,2.6,4.25,6.75,9.4,181,2.2,4.25,6.5,9.75,169,0.6,4.25,6.75,10.3
CBK.DE,Hoch 1,92,0.7337521358823462,2.0047650021306778,3.0440560338101763,4.521695223677718,6.356572161764779,7.4363889502220655,16.25995452023029,92,19.6,2.25,3.56,5.45,92,12.0,2.75,4.25,6.23,92,5.4,3.0,4.5,6.25,91,1.1,3.5,5.12,7.0,90,0.0,3.5,5.25,7.43,83,0.0,3.25,5.25,8.65,77,0.0,3.25,5.25,9.2
CBK.DE,Hoch 2,46,0.689347720828042,2.2862970793601494,4.323241797372676,5.767995000036148,7.468485507244481,12.814335472946,19.881534424835387,46,23.9,2.75,4.25,5.25,46,10.9,3.38,5.19,6.88,45,4.4,4.25,5.75,7.4,45,4.4,4.25,6.0,7.4,44,2.3,4.75,6.31,9.95,42,2.4,4.62,6.25,10.65,40,2.5,4.62,6.31,11.23
CBK.DE,Hoch 3,27,1.3098415751570003,2.9039118552043934,4.152385941972073,7.028021026295604,10.873235995449098,12.22691005468219,20.41830446348334,27,22.2,3.0,4.5,6.05,27,14.8,3.5,6.38,7.25,27,7.4,4.0,7.0,10.8,27,3.7,4.25,7.0,10.8,26,0.0,5.12,7.12,10.88,25,0.0,4.75,6.75,10.95,23,0.0,4.75,7.0,11.1
CBK.DE,Hoch 4,18,2.0944245443782816,3.5737625255165764,5.185681506915227,8.04047298740494,10.593807733398933,12.388873106325656,19.040969639175856,18,38.9,4.0,5.44,7.28,18,27.8,4.25,7.94,9.6,18,27.8,5.12,7.94,10.48,18,22.2,5.88,7.94,10.48,17,17.6,6.5,8.0,10.55,17,11.8,6.5,8.0,10.55,15,0.0,6.5,8.25,10.7
CBK.DE,Hoch 5,9,1.8926400711028732,3.5964571971784025,4.952527904475606,6.119528741873421,8.709285695942516,8.954202508093655,9.199119320244796,9,33.3,3.5,4.5,5.6,9,22.2,4.5,5.0,6.2,9,22.2,4.75,6.0,8.6,8,0.0,5.75,8.62,9.0,8,0.0,5.75,8.62,9.0,7,0.0,5.5,7.5,9.0,7,0.0,5.5,7.5,9.0
CBK.DE,Hoch 6,6,2.8943883473943663,3.59709834437133,6.220417546288302,7.7661985286170285,7.906977464487966,7.953489389475746,8.000001314463526,6,33.3,3.38,4.5,6.25,6,16.7,5.88,7.38,7.62,6,16.7,6.12,7.69,7.88,5,0.0,7.75,8.0,8.3,5,0.0,7.75,8.0,8.3,4,0.0,7.62,7.94,8.28,4,0.0,7.62,7.94,8.28
CBK.DE,Hoch 7,2,7.837873561035778,8.108551155998684,8.379228750961591,8.6499063459245,8.812312902902244,8.866448421894825,8.920583940887406,2,50.0,8.25,8.5,8.65,2,50.0,8.25,8.5,8.65,2,50.0,8.25,8.5,8.65,2,50.0,8.25,8.5,8.65,2,50.0,8.25,8.5,8.65,2,50.0,8.25,8.5,8.65,2,0.0,8.25,8.5,8.65
CBK.DE,Hoch 8,1,7.604212686412731,7.604212686412731,7.604212686412731,7.604212686412731,7.604212686412731,7.604212686412731,7.604212686412731,1,100.0,7.5,7.5,7.5,1,0.0,7.5,7.5,7.5,1,0.0,7.5,7.5,7.5,1,0.0,7.5,7.5,7.5,1,0.0,7.5,7.5,7.5,1,0.0,7.5,7.5,7.5,1,0.0,7.5,7.5,7.5
CC=F,alle,180,0.037154989384288746,2.777910625480525,4.756899239462188,6.5714903186704525,10.623717535903586,13.092423432200542,30.358359621451104,180,29.4,3.5,5.06,7.05,180,19.4,4.25,6.0,9.75,180,15.6,4.62,6.5,10.57,178,14.6,4.75,7.25,11.75,173,13.3,5.5,8.0,13.45,164,9.8,6.25,10.06,14.18,159,6.9,6.75,10.5,15.5
CC=F,Hoch 1,96,0.037154989384288746,2.084136400876016,4.169742281420333,6.66139398008208,9.103747122592189,12.263814389498354,18.699530516431924,96,21.9,3.12,4.75,6.5,96,14.6,3.5,5.75,7.88,96,12.5,4.0,6.56,9.0,94,10.6,4.38,6.75,9.93,92,8.7,5.12,8.0,12.73,86,5.8,6.25,9.25,13.88,83,4.8,6.5,10.38,14.5
CC=F,Hoch 2,45,1.276243093922652,3.8168264110756125,4.562962962962963,6.137975499677627,8.525669183253262,16.100422636373924,30.358359621451104,45,31.1,3.75,4.5,5.9,45,22.2,4.0,5.5,7.35,45,17.8,4.5,6.0,8.35,45,17.8,4.75,7.25,9.7,43,18.6,5.25,7.75,12.6,42,14.3,6.0,9.88,13.97,40,10.0,7.25,9.81,15.55
CC=F,Hoch 3,24,0.9866342648845686,4.2962921179302045,5.111729193181501,8.528840461848473,11.718618862176218,13.803671874999996,16.64142091152815,24,33.3,4.62,5.81,7.55,24,20.8,4.88,8.38,11.2,24,16.7,5.0,8.38,11.68,24,16.7,5.38,9.75,11.75,23,17.4,5.75,10.25,13.55,21,9.5,5.75,11.0,14.0,21,9.5,6.25,11.0,15.75
CC=F,Hoch 4,11,1.4352582040193336,3.0081314557165317,6.117690417690418,9.189024888680997,12.552542372881355,12.815370921656918,13.07819947043248,11,54.5,4.75,6.5,7.5,11,36.4,6.0,8.25,11.25,11,27.3,6.0,9.0,12.5,11,27.3,6.0,9.12,12.5,11,18.2,6.0,9.75,13.0,11,18.2,6.5,9.75,14.75,11,9.1,6.5,9.75,16.0
CC=F,Hoch 5,3,4.44559585492228,7.471187991858564,10.496780128794848,12.084603837330153,13.037298062451338,13.3548628041584,13.67242754586546,3,100.0,9.5,10.75,11.5,3,66.7,10.25,11.88,12.85,3,33.3,10.25,11.88,12.85,3,33.3,10.25,11.88,12.85,3,33.3,11.0,12.25,13.0,3,33.3,11.0,12.25,13.0,3,0.0,11.0,12.25,13.0
CC=F,Hoch 6,1,5.988439306358382,5.988439306358382,5.988439306358382,5.988439306358382,5.988439306358382,5.988439306358382,5.988439306358382,1,100.0,5.75,5.75,5.75,1,0.0,5.75,5.75,5.75,1,0.0,5.75,5.75,5.75,1,0.0,5.75,5.75,5.75,1,0.0,5.75,5.75,5.75,1,0.0,5.75,5.75,5.75,1,0.0,5.75,5.75,5.75
CCEP,alle,196,0.8990802241939286,2.1875627599351777,3.722249837023849,5.928970418739957,9.624397849614503,11.773585709296448,43.25391986130329,196,28.1,2.75,4.25,6.12,196,15.3,3.25,5.0,7.88,196,11.2,3.5,5.75,9.5,194,9.8,4.0,7.0,10.93,189,6.9,4.5,8.75,12.4,184,5.4,4.62,9.31,15.78,180,4.4,5.0,10.0,16.0
CCEP,Hoch 1,98,0.8990802241939286,2.0620005849333056,3.2985347478294664,5.0965020907043055,7.079965559740073,11.152472371579005,38.74300520437085,98,24.5,2.5,3.5,5.22,98,11.2,3.0,4.25,6.4,98,6.1,3.12,5.0,6.97,96,5.2,3.75,5.81,8.0,93,3.2,4.25,7.75,10.9,92,3.3,4.25,8.0,14.13,91,1.1,4.5,8.25,14.25
CCEP,Hoch 2,53,0.9818621107014588,2.381798857672686,3.6550692525474546,6.471155014387093,10.06094056597491,11.937287798187603,43.25391986130329,53,26.4,3.0,4.0,6.0,53,13.2,3.25,4.75,7.65,53,11.3,3.5,6.25,9.9,53,9.4,4.25,8.5,11.95,51,5.9,4.25,9.88,13.5,50,2.0,4.5,10.44,16.0,48,2.1,4.5,10.75,16.0
